nr_free_pages,nr_zone_inactive_anon,nr_zone_active_anon,nr_zone_inactive_file,nr_zone_active_file,nr_zone_unevictable,nr_zone_write_pending,nr_mlock,nr_bounce,nr_zspages,nr_free_cma,numa_hit,numa_miss,numa_foreign,numa_interleave,numa_local,numa_other,nr_inactive_anon,nr_active_anon,nr_inactive_file,nr_active_file,nr_unevictable,nr_slab_reclaimable,nr_slab_unreclaimable,nr_isolated_anon,nr_isolated_file,workingset_nodes,workingset_refault_anon,workingset_refault_file,workingset_activate_anon,workingset_activate_file,workingset_restore_anon,workingset_restore_file,workingset_nodereclaim,nr_anon_pages,nr_mapped,nr_file_pages,nr_dirty,nr_writeback,nr_writeback_temp,nr_shmem,nr_shmem_hugepages,nr_shmem_pmdmapped,nr_file_hugepages,nr_file_pmdmapped,nr_anon_transparent_hugepages,nr_vmscan_write,nr_vmscan_immediate_reclaim,nr_dirtied,nr_written,nr_throttled_written,nr_kernel_misc_reclaimable,nr_foll_pin_acquired,nr_foll_pin_released,nr_kernel_stack,nr_page_table_pages,nr_swapcached,pgpromote_success,nr_dirty_threshold,nr_dirty_background_threshold,pgpgin,pgpgout,pswpin,pswpout,pgalloc_dma,pgalloc_dma32,pgalloc_normal,pgalloc_movable,allocstall_dma,allocstall_dma32,allocstall_normal,allocstall_movable,pgskip_dma,pgskip_dma32,pgskip_normal,pgskip_movable,pgfree,pgactivate,pgdeactivate,pglazyfree,pgfault,pgmajfault,pglazyfreed,pgrefill,pgreuse,pgsteal_kswapd,pgsteal_direct,pgdemote_kswapd,pgdemote_direct,pgscan_kswapd,pgscan_direct,pgscan_direct_throttle,pgscan_anon,pgscan_file,pgsteal_anon,pgsteal_file,zone_reclaim_failed,pginodesteal,slabs_scanned,kswapd_inodesteal,kswapd_low_wmark_hit_quickly,kswapd_high_wmark_hit_quickly,pageoutrun,pgrotated,drop_pagecache,drop_slab,oom_kill,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,numa_hint_faults_local,numa_pages_migrated,pgmigrate_success,pgmigrate_fail,thp_migration_success,thp_migration_fail,thp_migration_split,compact_migrate_scanned,compact_free_scanned,compact_isolated,compact_stall,compact_fail,compact_success,compact_daemon_wake,compact_daemon_migrate_scanned,compact_daemon_free_scanned,htlb_buddy_alloc_success,htlb_buddy_alloc_fail,cma_alloc_success,cma_alloc_fail,unevictable_pgs_culled,unevictable_pgs_scanned,unevictable_pgs_rescued,unevictable_pgs_mlocked,unevictable_pgs_munlocked,unevictable_pgs_cleared,unevictable_pgs_stranded,thp_fault_alloc,thp_fault_fallback,thp_fault_fallback_charge,thp_collapse_alloc,thp_collapse_alloc_failed,thp_file_alloc,thp_file_fallback,thp_file_fallback_charge,thp_file_mapped,thp_split_page,thp_split_page_failed,thp_deferred_split_page,thp_split_pmd,thp_scan_exceed_none_pte,thp_scan_exceed_swap_pte,thp_scan_exceed_share_pte,thp_split_pud,thp_zero_page_alloc,thp_zero_page_alloc_failed,thp_swpout,thp_swpout_fallback,balloon_inflate,balloon_deflate,balloon_migrate,swap_ra,swap_ra_hit,ksm_swpin_copy,cow_ksm,zswpin,zswpout,direct_map_level2_splits,direct_map_level3_splits,nr_unstable,timestamp
-17735764,14434409,1203,3147318,139029,0,-6,0,0,0,0,22989048,5588,5588,0,20886695,2107941,14434409,1203,3147383,139029,0,10549,329,0,0,50886,483,5666,1,5666,0,4080,8428,14429985,-19176,3292348,-6,0,0,-242,0,0,0,0,0,390522,270,64,390592,0,0,0,0,112,29119,6154,0,-2889165,-1442819,32552384,1562392,483,390522,0,388939,22605697,0,0,0,7,1274,0,0,0,0,5243063,196061,68913,0,21391023,537,0,72619,324,5174249,61807,0,0,6721909,639876,0,2463965,4897820,384819,4851237,0,0,139138,2194,33,283,321,384852,0,0,0,15026252,0,6568245,6568245,0,1582,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,0,0,0,"2024-08-17 09:43:22,134"
-17747032,14434351,1203,3127527,166805,0,-6,0,0,0,0,24378800,5841,5841,0,22276447,2108194,14434351,1203,3127455,166725,0,13579,367,0,0,65331,483,5668,1,5668,0,4080,8556,14429939,-19176,3300080,-6,0,0,-244,0,0,0,0,0,390573,270,70,390649,0,0,0,0,112,29119,6147,0,-2888666,-1442570,38108532,1562620,483,390573,0,388939,23995702,0,0,0,7,1274,0,0,0,0,6624479,223629,70090,0,22780282,537,0,73861,324,6555505,61807,0,0,8124909,639876,0,2484971,6279814,384877,6232435,0,0,139266,2194,33,369,407,384903,0,0,0,16271436,0,7957491,7957491,0,1582,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,0,0,0,"2024-08-17 09:43:32,135"
-17756764,14434344,1212,3105501,195348,0,-6,0,0,0,0,25757811,5841,5841,0,23655457,2108195,14434344,1212,3105501,195348,0,16833,428,0,0,79622,483,5675,1,5675,0,4080,8556,14429943,-19173,3306737,-6,0,0,-244,0,0,0,0,0,390573,270,77,390656,0,0,0,0,112,29119,6147,0,-2887333,-1441904,43618580,1562648,483,390573,0,388939,25374713,0,0,0,7,1274,0,0,0,0,7996001,250826,70090,0,24158748,538,0,73861,345,7926372,61807,0,0,9495849,639876,0,2484971,7650754,384877,7603302,0,0,139266,2194,33,456,494,384903,0,0,0,17516620,0,9335166,9335166,0,1582,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,0,0,0,"2024-08-17 09:43:42,137"
-17738525,14432082,1213,3060078,222099,0,-6,0,0,0,0,27042978,12148,12148,0,24940624,2114502,14432082,1213,3060073,222099,0,19516,476,0,0,91257,483,5675,1,5675,0,4080,10567,14427592,-19469,3288111,-6,0,0,-244,0,0,0,0,0,392928,270,83,393017,0,0,0,0,112,29119,6234,0,-2890564,-1443518,48780740,1572092,483,392928,0,388939,26666187,0,0,0,7,1274,0,0,0,0,9307840,276559,70137,0,25449725,538,0,73934,345,9237980,61807,0,0,10810175,639876,0,2489659,8960392,387145,8912642,0,0,141987,2194,33,535,579,387246,0,0,0,18696495,0,10626139,10625914,0,1582,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,0,0,0,"2024-08-17 09:43:52,138"
-16027449,12719228,1166,3052366,233744,0,-6,0,0,0,0,27578635,12148,12148,0,25476262,2114521,12719228,1166,3052366,233744,0,20505,493,0,0,96802,483,6649,1,5884,0,4080,10567,12720485,-18384,3286314,-6,0,0,-244,0,0,0,0,0,392928,270,90,393024,0,0,0,0,96,24972,386,0,-2547645,-1272268,50919080,1572120,486,392928,0,388939,27202081,0,0,0,7,1274,0,0,0,0,11555855,287426,70326,0,25982930,649,0,74141,475,9768276,61807,0,0,11341898,639876,0,2491056,9490718,387145,9442938,0,0,141987,2194,33,573,617,387247,0,0,0,19220783,0,11158310,11158084,0,1582,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,0,0,0,"2024-08-17 09:44:02,722"
-16028010,12719316,1167,3053326,234096,0,56,0,0,0,0,27587884,12148,12148,0,25485511,2114521,12719316,1167,3053326,234096,0,20390,-891,0,0,96776,491,6977,1,5956,0,4152,10567,12720574,-17465,3287468,56,0,0,-243,0,0,0,0,0,392928,270,339,393211,0,0,0,0,160,25089,391,0,-2547495,-1272193,50921752,1572928,491,392928,0,388939,27211101,0,0,0,7,1274,0,0,0,0,11564686,287534,70326,0,25994446,680,0,74141,2857,9768276,61807,0,0,11341898,639876,0,2491056,9490718,387145,9442938,0,0,141987,2194,33,573,617,387247,0,0,0,19220783,0,11158328,11158102,0,1582,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,0,0,0,"2024-08-17 09:44:12,961"
-16026563,12719162,1163,3053369,234111,0,32,0,0,0,0,27590586,12148,12148,0,25488213,2114521,12719162,1163,3053369,234111,0,20351,-1452,0,0,96775,491,6978,1,5956,0,4152,10567,12720381,-17749,3287502,32,0,0,-243,0,0,0,0,0,392928,270,405,393301,0,0,0,0,-96,24994,391,0,-2547194,-1272042,50921868,1573312,491,392928,0,388939,27213795,0,0,0,7,1274,0,0,0,0,11567807,287534,70326,0,25998154,681,0,74141,3742,9768276,61807,0,0,11341898,639876,0,2491056,9490718,387145,9442938,0,0,141987,2194,33,573,617,387247,0,0,0,19220783,0,11158328,11158102,0,1582,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,0,0,0,"2024-08-17 09:44:22,963"
-16026497,12719163,1163,3053369,234111,0,3,0,0,0,0,27590607,12148,12148,0,25488234,2114521,12719163,1163,3053369,234111,0,20350,-1456,0,0,96775,491,6978,1,5956,0,4152,10567,12720386,-17749,3287505,3,0,0,-243,0,0,0,0,0,392928,270,412,393337,0,0,0,0,-96,24994,391,0,-2547181,-1272036,50921868,1573488,491,392928,0,388939,27213816,0,0,0,7,1274,0,0,0,0,11567821,287534,70326,0,25998160,681,0,74141,3742,9768276,61807,0,0,11341898,639876,0,2491056,9490718,387145,9442938,0,0,141987,2194,33,573,617,387247,0,0,0,19220783,0,11158329,11158102,1,1583,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,0,0,0,"2024-08-17 09:44:32,964"
-16026415,12718960,1164,3053372,234111,0,-6,0,0,0,0,27591172,12148,12148,0,25488799,2114521,12718960,1164,3053372,234111,0,20350,-1465,0,0,96775,491,6978,1,5956,0,4152,10567,12720185,-17749,3287507,-6,0,0,-243,0,0,0,0,0,392928,270,414,393348,0,0,0,0,-96,24994,391,2,-2547164,-1272027,50921868,1573532,491,392928,0,388939,27214381,0,0,0,7,1274,0,0,0,0,11568593,287539,70326,0,25998948,681,0,74141,3766,9768276,61807,0,0,11341898,639876,0,2491056,9490718,387145,9442938,0,0,141987,2194,33,573,617,387247,0,0,0,19220783,0,11158330,11158102,2,1584,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,0,0,0,"2024-08-17 09:44:42,965"
-16025948,12718962,1164,3053373,234111,0,0,0,0,0,0,27591620,12148,12148,0,25489247,2114521,12718962,1164,3053373,234111,0,20352,-1464,0,0,96775,491,6978,1,5956,0,4152,10567,12720190,-17748,3287510,0,0,0,-243,0,0,0,0,0,392928,270,466,393394,0,0,0,0,-96,24994,391,7,-2547070,-1271980,50921868,1573744,491,392928,0,388939,27214829,0,0,0,7,1274,0,0,0,0,11569040,287539,70326,0,25999612,681,0,74141,3882,9768276,61807,0,0,11341898,639876,0,2491056,9490718,387145,9442938,0,0,141987,2194,33,573,617,387247,0,0,0,19220783,0,11158335,11158102,7,1589,4,0,0,0,2125,48071,3282,0,0,0,19,2125,48071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,0,0,0,"2024-08-17 09:44:52,966"
-16193714,12855879,1163,3063829,234978,0,57,0,0,0,0,29296227,12148,12148,0,27193854,2114521,12856718,1163,3063829,234978,0,20353,-1450,10,0,96762,494,7779,1,6757,0,4169,10567,12857900,-16883,3298830,57,0,0,-243,0,0,0,0,20,392928,270,526,393397,0,0,0,0,400,25315,394,1563097,-2578351,-1287602,50967092,1573804,494,392928,0,777135,28531240,0,0,0,7,1274,0,0,0,0,13294271,287552,70326,0,29480655,753,0,74141,4195,9768276,61807,0,0,11341898,639876,0,2491056,9490718,387145,9442938,0,0,141987,2194,33,573,617,387247,0,0,0,19220783,0,14509290,11158102,1563482,1724503,4,0,0,0,232973,1993809,322365,0,0,0,19,2125,48071,0,0,0,0,208,0,208,208,0,0,208,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,102,0,0,0,0,0,0,0,"2024-08-17 09:45:02,968"
-16192724,12843047,14218,3062692,234923,0,6,0,0,0,0,29299400,12148,12148,0,27197027,2114521,12843066,14206,3062659,235008,0,20353,-1456,0,0,96762,600,7972,1,6950,0,4361,10567,12857412,-16609,3297710,6,0,0,-243,0,0,0,0,20,392999,270,535,393528,0,0,0,0,384,25282,405,1564929,-2578381,-1287617,50969640,1574356,653,393001,0,777135,28534413,0,0,0,7,1274,0,0,0,0,13298635,300881,70523,0,33964198,857,0,74599,4280,9769802,61807,0,0,11391153,639876,0,2538609,9492420,387216,9444393,0,0,141987,2194,33,573,618,387320,0,0,0,19220783,0,18991817,11158102,1565333,1726354,4,0,0,0,232973,1993809,322365,0,0,0,20,2125,48071,0,0,0,0,208,0,208,208,0,0,208,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,140,0,0,0,0,0,0,0,"2024-08-17 09:45:12,969"
-16192384,12843092,14236,3062714,235121,0,-6,0,0,0,0,29299419,12148,12148,0,27197046,2114521,12843092,14236,3062714,235121,0,20349,-1437,0,0,96777,653,8094,1,7072,0,4441,10567,12857377,-16412,3297871,-6,0,0,-269,0,0,0,0,20,393001,270,536,393543,0,0,0,0,400,25317,433,1565333,-2578280,-1287566,50969640,1574408,653,393001,0,777135,28534432,0,0,0,7,1274,0,0,0,0,13298641,300881,70523,0,33999329,857,0,74599,4280,9769802,61807,0,0,11391153,639876,0,2538609,9492420,387216,9444393,0,0,141987,2194,33,573,618,387320,0,0,0,19220783,0,19026939,11158102,1565333,1726354,4,0,0,0,232973,1993809,322365,0,0,0,20,2125,48071,0,0,0,0,208,0,208,208,0,0,208,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,140,0,0,0,0,0,0,0,"2024-08-17 09:45:22,971"
-16189814,12843005,14316,3061640,234957,0,3,0,0,0,0,29300384,12148,12148,0,27198011,2114521,12843005,14316,3061640,234957,0,20349,-1437,0,0,96790,653,8142,1,7120,0,4473,10567,12857386,-16414,3296626,3,0,0,-293,0,0,0,0,20,393073,270,547,393617,0,0,0,0,352,25317,442,1565801,-2578014,-1287433,50969964,1574728,653,393073,0,777135,28535397,0,0,0,7,1274,0,0,0,0,13300912,300991,70767,0,34004800,859,0,75047,4282,9771182,61807,0,0,11431386,639876,0,2577290,9493972,387279,9445710,0,0,141987,2194,33,573,619,387392,0,0,0,19220783,0,19032395,11158102,1566189,1727210,4,0,0,0,232973,1993809,322365,0,0,0,21,2125,48071,0,0,0,0,208,0,208,208,0,0,208,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,140,0,0,0,0,0,0,0,"2024-08-17 09:45:32,973"
