nr_free_pages,nr_zone_inactive_anon,nr_zone_active_anon,nr_zone_inactive_file,nr_zone_active_file,nr_zone_unevictable,nr_zone_write_pending,nr_mlock,nr_bounce,nr_zspages,nr_free_cma,numa_hit,numa_miss,numa_foreign,numa_interleave,numa_local,numa_other,nr_inactive_anon,nr_active_anon,nr_inactive_file,nr_active_file,nr_unevictable,nr_slab_reclaimable,nr_slab_unreclaimable,nr_isolated_anon,nr_isolated_file,workingset_nodes,workingset_refault_anon,workingset_refault_file,workingset_activate_anon,workingset_activate_file,workingset_restore_anon,workingset_restore_file,workingset_nodereclaim,nr_anon_pages,nr_mapped,nr_file_pages,nr_dirty,nr_writeback,nr_writeback_temp,nr_shmem,nr_shmem_hugepages,nr_shmem_pmdmapped,nr_file_hugepages,nr_file_pmdmapped,nr_anon_transparent_hugepages,nr_vmscan_write,nr_vmscan_immediate_reclaim,nr_dirtied,nr_written,nr_throttled_written,nr_kernel_misc_reclaimable,nr_foll_pin_acquired,nr_foll_pin_released,nr_kernel_stack,nr_page_table_pages,nr_swapcached,pgpromote_success,nr_dirty_threshold,nr_dirty_background_threshold,pgpgin,pgpgout,pswpin,pswpout,pgalloc_dma,pgalloc_dma32,pgalloc_normal,pgalloc_movable,allocstall_dma,allocstall_dma32,allocstall_normal,allocstall_movable,pgskip_dma,pgskip_dma32,pgskip_normal,pgskip_movable,pgfree,pgactivate,pgdeactivate,pglazyfree,pgfault,pgmajfault,pglazyfreed,pgrefill,pgreuse,pgsteal_kswapd,pgsteal_direct,pgdemote_kswapd,pgdemote_direct,pgscan_kswapd,pgscan_direct,pgscan_direct_throttle,pgscan_anon,pgscan_file,pgsteal_anon,pgsteal_file,zone_reclaim_failed,pginodesteal,slabs_scanned,kswapd_inodesteal,kswapd_low_wmark_hit_quickly,kswapd_high_wmark_hit_quickly,pageoutrun,pgrotated,drop_pagecache,drop_slab,oom_kill,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,numa_hint_faults_local,numa_pages_migrated,pgmigrate_success,pgmigrate_fail,thp_migration_success,thp_migration_fail,thp_migration_split,compact_migrate_scanned,compact_free_scanned,compact_isolated,compact_stall,compact_fail,compact_success,compact_daemon_wake,compact_daemon_migrate_scanned,compact_daemon_free_scanned,htlb_buddy_alloc_success,htlb_buddy_alloc_fail,cma_alloc_success,cma_alloc_fail,unevictable_pgs_culled,unevictable_pgs_scanned,unevictable_pgs_rescued,unevictable_pgs_mlocked,unevictable_pgs_munlocked,unevictable_pgs_cleared,unevictable_pgs_stranded,thp_fault_alloc,thp_fault_fallback,thp_fault_fallback_charge,thp_collapse_alloc,thp_collapse_alloc_failed,thp_file_alloc,thp_file_fallback,thp_file_fallback_charge,thp_file_mapped,thp_split_page,thp_split_page_failed,thp_deferred_split_page,thp_split_pmd,thp_scan_exceed_none_pte,thp_scan_exceed_swap_pte,thp_scan_exceed_share_pte,thp_split_pud,thp_zero_page_alloc,thp_zero_page_alloc_failed,thp_swpout,thp_swpout_fallback,balloon_inflate,balloon_deflate,balloon_migrate,swap_ra,swap_ra_hit,ksm_swpin_copy,cow_ksm,zswpin,zswpout,direct_map_level2_splits,direct_map_level3_splits,nr_unstable,timestamp
62949,14466617,1164,3342350,262185,5389,0,4621,0,0,0,29148628,3167,3167,2315974,26549897,2800078,14466617,1164,3342350,262185,5389,46758,38232,0,0,79340,708,4180,6,4180,0,2504,8361,14466330,24325,3612163,0,0,0,4156,0,0,0,0,0,386369,115,26485,411198,0,0,0,0,9568,32038,1311,0,720731,359925,44202135,1671980,708,386369,1024,391920,28805184,0,0,0,9,1428,0,0,0,0,29345855,276579,64398,1198,26707582,5375,0,67565,150763,7817606,73897,0,0,9554274,577694,0,2591281,7540687,385679,7505824,0,0,139943,2446,22,452,477,385940,0,0,0,15711065,0,8904992,8904992,0,2375,2,0,0,0,4457,49870,5196,0,0,0,8,4457,49870,0,0,0,0,2298448,0,2243753,2250429,2245808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,8,0,0,0,0,132,1,0,"2024-08-19 03:21:29,896"
67682,14464265,1165,3310474,289261,5389,0,4621,0,0,0,30455973,7770,7770,2315974,27857242,2804681,14464265,1165,3310470,289261,5389,49429,38282,0,0,91331,708,4180,6,4180,0,2504,10480,14464051,23597,3607388,0,0,0,4156,0,0,0,0,0,388655,115,26491,413490,0,0,0,0,9568,32038,1251,0,719770,359445,49444883,1681148,708,388655,1024,391920,30117129,0,0,0,9,1428,0,0,0,0,30664193,302431,64411,1198,28019092,5375,0,67578,150785,9135355,73897,0,0,10874796,577694,0,2595977,8856513,388025,8821227,0,0,142764,2446,22,532,561,388226,0,0,0,16759641,0,10215844,10215844,0,2375,3,0,0,0,4683,50562,5228,0,0,0,10,4683,50562,0,0,0,0,2298448,0,2243753,2250429,2245808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,8,0,0,0,0,132,1,0,"2024-08-19 03:21:39,897"
1797122,12743756,1118,3290962,302465,5389,2,4621,0,0,0,31094371,7770,7770,2315974,28495640,2804681,12743756,1118,3290962,302465,5389,50485,38304,0,0,98024,779,4367,6,4367,0,2666,10480,12744108,23273,3600306,2,0,0,4156,0,0,0,0,0,388655,115,26500,413497,0,0,0,0,9552,27912,625,0,1064001,531351,51996863,1681176,779,388655,1024,391920,30755527,0,0,0,9,1428,0,0,0,0,33033461,315261,64801,1198,28657108,5451,0,68013,150812,9779737,73897,0,0,11529213,577694,0,2605981,9500926,388025,9465609,0,0,142764,2446,22,578,607,388226,0,0,0,17283929,0,10853746,10853746,0,2375,3,0,0,0,4683,50562,5228,0,0,0,10,4683,50562,0,0,0,0,2298448,0,2243753,2250429,2245808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,8,0,0,0,0,132,1,0,"2024-08-19 03:21:49,899"
1792237,12744062,1119,3291375,305188,5389,107,4621,0,0,0,31105344,7770,7770,2315974,28506612,2804682,12744062,1119,3291375,305188,5389,50376,37200,0,0,97979,908,7213,6,6591,0,2731,10480,12744417,25340,3603441,107,0,0,4157,0,0,0,0,0,388655,115,26728,413620,0,0,0,0,9600,28035,738,0,1063651,531176,52008599,1681748,908,388655,1024,391920,30766620,0,0,0,9,1428,0,0,0,0,33041619,315608,64801,1198,28668626,5710,0,68013,153143,9779737,73897,0,0,11529213,577694,0,2605981,9500926,388025,9465609,0,0,142764,2446,22,578,607,388237,0,0,0,17283929,0,10853748,10853747,1,2376,3,0,0,0,4683,50562,5228,0,0,0,10,4683,50562,0,0,0,0,2298448,0,2243753,2250429,2245808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,0,0,0,0,132,1,0,"2024-08-19 03:22:00,643"
1795011,12743895,1116,3291389,305290,5389,31,4621,0,0,0,31108815,7770,7770,2315974,28510079,2804686,12743895,1116,3291389,305290,5389,50298,36354,0,0,97979,908,7315,6,6690,0,2731,10480,12744256,25073,3603558,31,0,0,4157,0,0,0,0,0,388655,115,26878,413846,0,0,0,0,9520,27912,738,0,1064229,531465,52009035,1682656,908,388655,1024,391920,30769971,0,0,0,9,1428,0,0,0,0,33045376,315610,64801,1198,28673241,5715,0,68013,154232,9779737,73897,0,0,11529213,577694,0,2605981,9500926,388025,9465609,0,0,142764,2446,22,578,607,388237,0,0,0,17283929,0,10853748,10853747,1,2376,3,0,0,0,4683,50562,5228,0,0,0,10,4683,50562,0,0,0,0,2298448,0,2243753,2250429,2245808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,0,0,0,0,132,1,0,"2024-08-19 03:22:10,645"
1795092,12743904,1116,3291390,305310,5389,0,4621,0,0,0,31108855,7770,7770,2315974,28510119,2804686,12743904,1116,3291390,305310,5389,50298,36351,0,0,97979,909,7341,6,6716,0,2731,10480,12744260,25084,3603588,0,0,0,4157,0,0,0,0,0,388655,115,26888,413887,0,0,0,0,9520,27912,739,0,1064250,531475,52009143,1682844,909,388655,1024,391920,30770011,0,0,0,9,1428,0,0,0,0,33045383,315610,64801,1198,28673247,5717,0,68013,154232,9779737,73897,0,0,11529213,577694,0,2605981,9500926,388025,9465609,0,0,142764,2446,22,578,607,388237,0,0,0,17283929,0,10853748,10853747,1,2376,3,0,0,0,4683,50562,5228,0,0,0,10,4683,50562,0,0,0,0,2298448,0,2243753,2250429,2245808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,0,0,0,0,132,1,0,"2024-08-19 03:22:20,646"
1795102,12743904,1116,3291390,305310,5389,0,4621,0,0,0,31108872,7770,7770,2315974,28510136,2804686,12743904,1116,3291390,305310,5389,50298,36353,0,0,97979,909,7341,6,6716,0,2731,10480,12744263,25084,3603590,0,0,0,4157,0,0,0,0,0,388655,115,26895,413894,0,0,0,0,9520,27912,739,0,1064252,531476,52009143,1682872,909,388655,1024,391920,30770028,0,0,0,9,1428,0,0,0,0,33045391,315610,64801,1198,28673252,5717,0,68013,154233,9779737,73897,0,0,11529213,577694,0,2605981,9500926,388025,9465609,0,0,142764,2446,22,578,607,388237,0,0,0,17283929,0,10853748,10853747,1,2376,3,0,0,0,4683,50562,5228,0,0,0,10,4683,50562,0,0,0,0,2298448,0,2243753,2250429,2245808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,0,0,0,0,132,1,0,"2024-08-19 03:22:30,647"
1795279,12743839,1117,3291392,305401,5389,4,4621,0,0,0,31109976,7770,7770,2315974,28511240,2804686,12743839,1117,3291392,305401,5389,50298,36348,0,0,97978,914,7456,6,6827,0,2731,10480,12744196,25160,3603711,4,0,0,4157,0,0,0,0,0,388655,115,26954,413949,0,0,0,0,9536,27912,742,1,1064306,531503,52009631,1683116,916,388655,1024,391920,30771132,0,0,0,9,1428,0,0,0,0,33046452,315616,64801,1198,28674655,5731,0,68013,154398,9779737,73897,0,0,11529213,577694,0,2605981,9500926,388025,9465609,0,0,142764,2446,22,578,607,388237,0,0,0,17283929,0,10853749,10853747,2,2377,3,0,0,0,4683,50562,5228,0,0,0,10,4683,50562,0,0,0,0,2298448,0,2243753,2250429,2245808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,9,0,0,0,0,132,1,0,"2024-08-19 03:22:40,648"
1630526,12879785,1116,3303445,305734,5391,1,4623,0,0,0,32452869,7770,7770,2315974,29854133,2804686,12880053,1116,3303445,305734,5391,50298,36365,5,0,97929,1632,9323,6,6933,0,2808,10480,12880485,26530,3616555,1,0,0,4157,0,0,0,0,20,388655,115,26964,413962,0,0,0,0,10032,28228,1253,1201982,1033840,516288,52061815,1683180,1633,388655,1024,409684,32096276,0,0,0,9,1428,0,0,0,0,34390101,315626,64801,1198,30005737,6499,0,68013,154662,9779737,73897,0,0,11529213,577694,0,2605981,9500926,388025,9465609,0,0,142764,2446,22,578,607,388237,0,0,0,18135897,0,12056452,10853748,1202603,1344346,3,0,0,0,213975,1825266,284118,0,0,0,10,4683,50562,0,0,0,0,2302603,0,2247906,2254584,2245808,0,4153,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,20,0,0,0,0,132,1,0,"2024-08-19 03:22:50,649"
1630522,11474074,1408941,3308401,300792,5391,0,4623,0,0,0,33498051,7770,7770,2315974,30563985,3140016,11474278,1408991,3308355,300843,5391,50081,36365,0,0,97929,1633,9323,6,6933,0,2808,10480,12882518,26519,3616506,0,0,0,4157,0,0,0,0,20,388655,117,26971,413970,0,0,0,0,10032,28233,1254,1910271,1033843,516290,52061815,1683212,1633,388655,1024,793726,32757401,0,0,0,9,1428,0,0,0,0,35433429,1727265,73480,1198,36478102,6499,0,77762,154663,10120305,73897,340568,0,15070209,577694,0,6123444,9524459,706963,9487239,0,0,145251,2456,22,578,608,388239,0,0,0,18791257,0,18526254,10853748,1910519,2392830,3,18,0,0,213975,1825266,284118,0,0,0,10,4683,50562,0,0,0,0,2302603,0,2247906,2254584,2245808,0,4153,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,20,0,0,0,0,132,1,0,"2024-08-19 03:23:00,652"
1625820,11361045,1521716,3308403,300779,5391,0,4623,0,0,0,34386538,7770,7770,2315974,31001451,3591037,11361433,1521728,3308403,300779,5391,49997,36365,0,0,97589,1635,9323,6,6933,0,2808,10820,12882459,26530,3616558,0,0,0,4157,0,0,0,0,20,388656,121,26977,413976,0,0,0,0,10032,28233,1253,2347563,1032899,515819,52061823,1683236,1635,388655,1024,802710,33636905,0,0,0,9,1428,0,0,0,0,36321917,2366186,599646,1198,37355008,6501,0,604101,154666,10557486,73897,777749,0,16735576,577694,0,7787375,9525895,1144111,9487272,0,0,145689,2494,25,578,611,388240,0,0,0,19643225,0,19403085,10853748,2347975,3267467,3,18,0,0,213975,1825266,284118,0,0,0,13,4683,50562,0,0,0,0,2302603,0,2247906,2254584,2245808,0,4153,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,20,0,0,0,0,132,1,0,"2024-08-19 03:23:10,653"
