nr_free_pages,nr_zone_inactive_anon,nr_zone_active_anon,nr_zone_inactive_file,nr_zone_active_file,nr_zone_unevictable,nr_zone_write_pending,nr_mlock,nr_bounce,nr_zspages,nr_free_cma,numa_hit,numa_miss,numa_foreign,numa_interleave,numa_local,numa_other,nr_inactive_anon,nr_active_anon,nr_inactive_file,nr_active_file,nr_unevictable,nr_slab_reclaimable,nr_slab_unreclaimable,nr_isolated_anon,nr_isolated_file,workingset_nodes,workingset_refault_anon,workingset_refault_file,workingset_activate_anon,workingset_activate_file,workingset_restore_anon,workingset_restore_file,workingset_nodereclaim,nr_anon_pages,nr_mapped,nr_file_pages,nr_dirty,nr_writeback,nr_writeback_temp,nr_shmem,nr_shmem_hugepages,nr_shmem_pmdmapped,nr_file_hugepages,nr_file_pmdmapped,nr_anon_transparent_hugepages,nr_vmscan_write,nr_vmscan_immediate_reclaim,nr_dirtied,nr_written,nr_throttled_written,nr_kernel_misc_reclaimable,nr_foll_pin_acquired,nr_foll_pin_released,nr_kernel_stack,nr_page_table_pages,nr_swapcached,pgpromote_success,nr_dirty_threshold,nr_dirty_background_threshold,pgpgin,pgpgout,pswpin,pswpout,pgalloc_dma,pgalloc_dma32,pgalloc_normal,pgalloc_movable,allocstall_dma,allocstall_dma32,allocstall_normal,allocstall_movable,pgskip_dma,pgskip_dma32,pgskip_normal,pgskip_movable,pgfree,pgactivate,pgdeactivate,pglazyfree,pgfault,pgmajfault,pglazyfreed,pgrefill,pgreuse,pgsteal_kswapd,pgsteal_direct,pgdemote_kswapd,pgdemote_direct,pgscan_kswapd,pgscan_direct,pgscan_direct_throttle,pgscan_anon,pgscan_file,pgsteal_anon,pgsteal_file,zone_reclaim_failed,pginodesteal,slabs_scanned,kswapd_inodesteal,kswapd_low_wmark_hit_quickly,kswapd_high_wmark_hit_quickly,pageoutrun,pgrotated,drop_pagecache,drop_slab,oom_kill,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,numa_hint_faults_local,numa_pages_migrated,pgmigrate_success,pgmigrate_fail,thp_migration_success,thp_migration_fail,thp_migration_split,compact_migrate_scanned,compact_free_scanned,compact_isolated,compact_stall,compact_fail,compact_success,compact_daemon_wake,compact_daemon_migrate_scanned,compact_daemon_free_scanned,htlb_buddy_alloc_success,htlb_buddy_alloc_fail,cma_alloc_success,cma_alloc_fail,unevictable_pgs_culled,unevictable_pgs_scanned,unevictable_pgs_rescued,unevictable_pgs_mlocked,unevictable_pgs_munlocked,unevictable_pgs_cleared,unevictable_pgs_stranded,thp_fault_alloc,thp_fault_fallback,thp_fault_fallback_charge,thp_collapse_alloc,thp_collapse_alloc_failed,thp_file_alloc,thp_file_fallback,thp_file_fallback_charge,thp_file_mapped,thp_split_page,thp_split_page_failed,thp_deferred_split_page,thp_split_pmd,thp_scan_exceed_none_pte,thp_scan_exceed_swap_pte,thp_scan_exceed_share_pte,thp_split_pud,thp_zero_page_alloc,thp_zero_page_alloc_failed,thp_swpout,thp_swpout_fallback,balloon_inflate,balloon_deflate,balloon_migrate,swap_ra,swap_ra_hit,ksm_swpin_copy,cow_ksm,zswpin,zswpout,direct_map_level2_splits,direct_map_level3_splits,nr_unstable,timestamp
73847,14451911,2169,3428383,191151,5391,0,4623,0,0,0,30495332,15834,15834,2471534,22500959,3389995,14451911,2169,3428358,191151,5391,35202,37909,0,0,42043,135,6376,0,6376,0,4713,21085,14448087,27748,3631120,0,0,0,4130,0,0,0,0,0,404147,1,19922,424014,0,0,0,0,9552,32058,5407,0,724645,361880,30670751,1700932,135,404147,1024,391921,25544339,0,0,0,6,1313,0,0,0,0,26085398,213571,70784,1044,23461253,5083,0,74750,133726,4445835,58556,0,0,6176808,447798,0,2478785,4145821,398863,4105528,0,0,148470,2119,26,256,291,398943,0,0,0,13106401,0,5557440,5557440,0,872,1,0,0,0,84154,66112,1946,0,0,0,22,84154,66112,0,0,0,0,2313007,0,2258310,2264986,2260363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,132,1,0,"2024-08-27 10:49:12,649"
63571,14451907,2169,3409895,216625,5391,0,4623,0,0,0,31789499,15834,15834,2471534,23795126,3389995,14451907,2169,3409895,216625,5391,38117,37959,0,0,55393,136,7740,0,7740,0,4994,21213,14448081,26413,3638168,0,0,0,4128,0,0,0,0,0,404204,1,19928,424077,0,0,0,0,9552,32058,5409,0,725127,362120,35840739,1701184,136,404204,1024,391921,26838506,0,0,0,6,1313,0,0,0,0,27371713,238960,73272,1044,24753120,5201,0,77395,133726,5731281,58556,0,0,7551544,447798,0,2567660,5431682,398919,5390918,0,0,148598,2119,26,343,378,399000,0,0,0,14084542,0,6848920,6848920,0,872,1,0,0,0,84154,66112,1946,0,0,0,22,84154,66112,0,0,0,0,2313007,0,2258310,2264986,2260363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,132,1,0,"2024-08-27 10:49:22,651"
59254,14451908,2169,3385225,242945,5391,0,4623,0,0,0,33067599,15834,15834,2471534,25073226,3389995,14451908,2169,3385225,242945,5391,41018,38013,0,0,68720,136,7740,0,7740,0,4994,21213,14448082,24487,3639792,0,0,0,4128,0,0,0,0,0,404204,1,19935,424084,0,0,0,0,9552,32058,5409,0,725457,362285,40950111,1701212,136,404204,1024,391921,28116606,0,0,0,6,1313,0,0,0,0,28647532,264059,73272,1044,26030870,5201,0,77395,133726,7007098,58556,0,0,8827406,447798,0,2567660,6707544,398919,6666735,0,0,148598,2119,26,431,466,399000,0,0,0,15198654,0,8126669,8126669,0,872,1,0,0,0,84154,66112,1946,0,0,0,22,84154,66112,0,0,0,0,2313007,0,2258310,2264986,2260363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,132,1,0,"2024-08-27 10:49:32,653"
56954,14449709,2169,3360406,269452,5391,0,4623,0,0,0,34338595,22642,22642,2471534,26344222,3396803,14449709,2169,3360406,269452,5391,43798,38057,0,0,81128,136,7740,0,7740,0,4994,22109,14445843,23171,3641517,0,0,0,4128,0,0,0,0,0,406445,1,19941,426331,0,0,0,0,9552,32058,5451,0,725794,362454,46058331,1710200,136,406445,1024,391921,29394410,0,0,0,6,1313,0,0,0,0,29925131,289589,73299,1044,27308091,5201,0,77429,133726,8284670,58556,0,0,10107488,447798,0,2572312,7982974,401118,7942108,0,0,149494,2119,26,513,552,401235,0,0,0,16247230,0,9403888,9403888,0,872,1,0,0,0,84154,66112,1946,0,0,0,24,84154,66112,0,0,0,0,2313007,0,2258310,2264986,2260363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,132,1,0,"2024-08-27 10:49:42,654"
70312,14449548,2333,3317074,296251,5391,0,4623,0,0,0,35637732,22642,22642,2471534,27643359,3396803,14449548,2333,3317160,296251,5391,46711,38101,0,0,94893,136,7740,0,7740,0,4994,22109,14445846,22182,3625066,0,0,0,4128,0,0,0,0,0,406445,1,19948,426338,0,0,0,0,9552,32058,5451,0,722719,360918,51249703,1710228,136,406445,1024,391921,30693547,0,0,0,6,1313,0,0,0,0,31239962,315591,73363,1044,28606810,5201,0,77493,133749,9598941,58556,0,0,11421793,447798,0,2572312,9297279,401118,9256379,0,0,149494,2119,26,600,639,401235,0,0,0,17295806,0,10701953,10701953,0,872,1,0,0,0,84154,66112,1946,0,0,0,24,84154,66112,0,0,0,0,2313007,0,2258310,2264986,2260363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,132,1,0,"2024-08-27 10:49:52,655"
1773687,12751005,2283,3307919,302563,5391,90,4623,0,0,0,35821121,22642,22642,2471534,27826729,3396822,12751005,2283,3307919,302563,5391,46761,38008,0,0,96749,138,10646,0,9977,0,5064,22109,12752587,23742,3616721,90,0,0,4129,0,0,0,0,0,406445,1,20045,426345,0,0,0,0,9536,27872,52,0,1062725,530714,51971815,1710272,138,406445,1024,391921,30876936,0,0,0,6,1313,0,0,0,0,33128950,319342,73363,1044,28788582,5332,0,77493,134476,9782657,58556,0,0,11605514,447798,0,2572312,9481000,401118,9440095,0,0,149494,2119,26,612,651,401235,0,0,0,17492414,0,10879897,10879897,0,872,1,0,0,0,84154,66112,1946,0,0,0,24,84154,66112,0,0,0,0,2313007,0,2258310,2264986,2260363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,132,1,0,"2024-08-27 10:50:02,896"
1774888,12751033,2284,3308060,303370,5391,103,4623,0,0,0,35830416,22642,22642,2471534,27836024,3396822,12751033,2284,3308060,303370,5391,46567,36193,0,0,96742,143,11492,0,10702,0,5064,22109,12752631,24322,3617585,103,0,0,4129,0,0,0,0,0,406445,1,20300,426587,0,0,0,0,9568,27975,56,0,1063155,530928,51974987,1711292,143,406445,1024,391921,30886231,0,0,0,6,1313,0,0,0,0,33138260,319343,73363,1044,28800591,5368,0,77493,137090,9782657,58556,0,0,11605514,447798,0,2572312,9481000,401118,9440095,0,0,149494,2119,26,612,651,401235,0,0,0,17492414,0,10879898,10879897,1,873,1,0,0,0,84154,66112,1946,0,0,0,24,84154,66112,0,0,0,0,2313007,0,2258310,2264986,2260363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,132,1,0,"2024-08-27 10:50:12,898"
1775023,12750964,2284,3308060,303415,5391,14,4623,0,0,0,35830512,22642,22642,2471534,27836120,3396822,12750964,2284,3308060,303415,5391,46567,36191,0,0,96742,143,11548,0,10758,0,5064,22109,12752547,24366,3617646,14,0,0,4129,0,0,0,0,0,406445,1,20346,426722,0,0,0,0,9520,27933,56,1,1063191,530946,51975211,1711908,143,406445,1024,391921,30886327,0,0,0,6,1313,0,0,0,0,33138287,319343,73363,1044,28800669,5370,0,77493,137121,9782657,58556,0,0,11605514,447798,0,2572312,9481000,401118,9440095,0,0,149494,2119,26,612,651,401235,0,0,0,17492414,0,10879898,10879897,1,873,1,0,0,0,84154,66112,1946,0,0,0,24,84154,66112,0,0,0,0,2313007,0,2258310,2264986,2260363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,132,1,0,"2024-08-27 10:50:22,899"
1775013,12750964,2284,3308061,303415,5391,10,4623,0,0,0,35830525,22642,22642,2471534,27836133,3396822,12750964,2284,3308061,303415,5391,46567,36189,0,0,96742,143,11548,0,10758,0,5064,22109,12752550,24366,3617650,10,0,0,4129,0,0,0,0,0,406445,1,20350,426730,0,0,0,0,9520,27933,56,2,1063189,530945,51975211,1711956,143,406445,1024,391921,30886340,0,0,0,6,1313,0,0,0,0,33138292,319343,73363,1044,28800674,5370,0,77493,137121,9782657,58556,0,0,11605514,447798,0,2572312,9481000,401118,9440095,0,0,149494,2119,26,612,651,401235,0,0,0,17492414,0,10879899,10879897,2,874,1,0,0,0,84154,66112,1946,0,0,0,24,84154,66112,0,0,0,0,2313007,0,2258310,2264986,2260363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,132,1,0,"2024-08-27 10:50:32,900"
1775098,12750972,2284,3308064,303464,5391,53,4623,0,0,0,35830995,22642,22642,2471534,27836603,3396822,12750972,2284,3308064,303464,5391,46567,36185,0,0,96741,143,11580,0,10790,0,5064,22109,12752560,24398,3617683,53,0,0,4129,0,0,0,0,0,406445,1,20404,426741,0,0,0,0,9520,27933,56,7,1063217,530959,51975339,1712000,143,406445,1024,391921,30886810,0,0,0,6,1313,0,0,0,0,33138726,319344,73363,1044,28801361,5371,0,77493,137247,9782657,58556,0,0,11605514,447798,0,2572312,9481000,401118,9440095,0,0,149494,2119,26,612,651,401235,0,0,0,17492414,0,10879904,10879897,7,879,1,0,0,0,84154,66112,1946,0,0,0,24,84154,66112,0,0,0,0,2313007,0,2258310,2264986,2260363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,132,1,0,"2024-08-27 10:50:42,901"
1725932,12767763,2300,3318494,304085,5391,11,4623,0,0,0,36267245,22642,22642,2471534,28272853,3396822,12767763,2300,3318494,304085,5391,46567,36197,14,0,96728,143,12147,0,11357,0,5065,22109,12769347,24972,3628730,11,0,0,4129,0,0,0,0,19,406445,1,20413,426792,0,0,0,0,10016,28032,56,415661,1055596,527153,52019511,1712244,143,406445,1024,391921,31323075,0,0,0,6,1313,0,0,0,0,33556658,319371,73363,1044,29227138,5414,0,77493,137471,9782657,58556,0,0,11605514,447798,0,2572312,9481000,401118,9440095,0,0,149494,2119,26,612,651,401235,0,0,0,17623486,0,11296257,10879897,416262,417134,1,0,0,0,84154,66112,1946,0,0,0,24,84154,66112,0,0,0,0,2313007,0,2258310,2264986,2260363,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,132,1,0,"2024-08-27 10:50:52,902"
1677660,12748682,108349,3291215,296518,5391,52,4623,0,0,0,37591666,22642,22642,2471534,29597274,3396822,12748825,108450,3291169,296518,5391,46565,36197,32,0,97311,2485,12199,2342,11409,0,5097,22109,12847990,21395,3605278,9,43,0,3799,0,0,0,0,1,451780,6,20415,472088,0,0,0,0,10016,28255,11896,1616557,1038967,518849,52030739,1893732,2913,451817,1024,780150,32259252,0,0,0,6,1313,0,0,0,0,34978478,429953,87761,1044,35529073,8016,0,92638,137473,9853488,58556,0,0,13502251,447798,0,4433518,9516531,436956,9475088,0,0,149494,2119,26,612,652,437075,0,0,0,18540990,0,17474395,10879897,1617089,1768011,1,0,0,0,305074,1883405,302188,0,0,0,24,84154,66112,0,0,0,0,2313229,0,2258532,2265208,2260363,0,222,40,0,0,0,0,0,0,0,0,18,0,18,18,0,8,0,0,0,0,0,18,0,0,0,194,122,0,0,0,0,132,1,0,"2024-08-27 10:51:02,904"
1836557,12020395,671977,3290554,296240,5391,36,4623,0,0,0,37891938,29150,29150,2471534,29897546,3403330,12020491,672163,3290554,296240,5391,46676,36245,32,0,97356,137999,12199,95907,11409,8699,5097,22109,12687138,19622,3726164,0,36,0,2566,0,0,0,0,1,739620,10,20416,759945,0,0,0,0,10016,28255,134909,1787595,1070560,534626,52573491,3045208,138601,739676,1024,787372,32558811,0,0,0,6,1313,0,0,0,0,35450802,2143727,1331660,1044,37201598,110436,0,1336735,137484,10154749,58556,0,0,16042498,447798,0,6972760,9517536,737365,9475940,0,0,150262,2119,27,612,653,721984,0,0,0,19261886,0,19004925,10879897,1788123,1939045,1,0,0,0,305074,1883405,302188,0,0,0,24,84154,66112,0,0,0,0,2313229,0,2258532,2265208,2260363,0,222,40,0,0,0,0,0,0,0,0,18,0,18,18,0,16,0,0,0,0,0,18,0,0,0,33468,25845,0,0,0,0,132,1,0,"2024-08-27 10:51:12,906"
