nr_free_pages,nr_zone_inactive_anon,nr_zone_active_anon,nr_zone_inactive_file,nr_zone_active_file,nr_zone_unevictable,nr_zone_write_pending,nr_mlock,nr_bounce,nr_zspages,nr_free_cma,nr_unaccepted,numa_hit,numa_miss,numa_foreign,numa_interleave,numa_local,numa_other,nr_inactive_anon,nr_active_anon,nr_inactive_file,nr_active_file,nr_unevictable,nr_slab_reclaimable,nr_slab_unreclaimable,nr_isolated_anon,nr_isolated_file,workingset_nodes,workingset_refault_anon,workingset_refault_file,workingset_activate_anon,workingset_activate_file,workingset_restore_anon,workingset_restore_file,workingset_nodereclaim,nr_anon_pages,nr_mapped,nr_file_pages,nr_dirty,nr_writeback,nr_writeback_temp,nr_shmem,nr_shmem_hugepages,nr_shmem_pmdmapped,nr_file_hugepages,nr_file_pmdmapped,nr_anon_transparent_hugepages,nr_vmscan_write,nr_vmscan_immediate_reclaim,nr_dirtied,nr_written,nr_throttled_written,nr_kernel_misc_reclaimable,nr_foll_pin_acquired,nr_foll_pin_released,nr_kernel_stack,nr_page_table_pages,nr_sec_page_table_pages,nr_swapcached,pgpromote_success,pgpromote_candidate,pgdemote_kswapd,pgdemote_direct,pgdemote_khugepaged,nr_dirty_threshold,nr_dirty_background_threshold,pgpgin,pgpgout,pswpin,pswpout,pgalloc_dma,pgalloc_dma32,pgalloc_normal,pgalloc_movable,pgalloc_device,allocstall_dma,allocstall_dma32,allocstall_normal,allocstall_movable,allocstall_device,pgskip_dma,pgskip_dma32,pgskip_normal,pgskip_movable,pgskip_device,pgfree,pgactivate,pgdeactivate,pglazyfree,pgfault,pgmajfault,pglazyfreed,pgrefill,pgreuse,pgsteal_kswapd,pgsteal_direct,pgsteal_khugepaged,pgscan_kswapd,pgscan_direct,pgscan_khugepaged,pgscan_direct_throttle,pgscan_anon,pgscan_file,pgsteal_anon,pgsteal_file,zone_reclaim_failed,pginodesteal,slabs_scanned,kswapd_inodesteal,kswapd_low_wmark_hit_quickly,kswapd_high_wmark_hit_quickly,pageoutrun,pgrotated,drop_pagecache,drop_slab,oom_kill,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,numa_hint_faults_local,numa_pages_migrated,pgmigrate_success,pgmigrate_fail,thp_migration_success,thp_migration_fail,thp_migration_split,compact_migrate_scanned,compact_free_scanned,compact_isolated,compact_stall,compact_fail,compact_success,compact_daemon_wake,compact_daemon_migrate_scanned,compact_daemon_free_scanned,htlb_buddy_alloc_success,htlb_buddy_alloc_fail,cma_alloc_success,cma_alloc_fail,unevictable_pgs_culled,unevictable_pgs_scanned,unevictable_pgs_rescued,unevictable_pgs_mlocked,unevictable_pgs_munlocked,unevictable_pgs_cleared,unevictable_pgs_stranded,thp_fault_alloc,thp_fault_fallback,thp_fault_fallback_charge,thp_collapse_alloc,thp_collapse_alloc_failed,thp_file_alloc,thp_file_fallback,thp_file_fallback_charge,thp_file_mapped,thp_split_page,thp_split_page_failed,thp_deferred_split_page,thp_split_pmd,thp_scan_exceed_none_pte,thp_scan_exceed_swap_pte,thp_scan_exceed_share_pte,thp_split_pud,thp_zero_page_alloc,thp_zero_page_alloc_failed,thp_swpout,thp_swpout_fallback,balloon_inflate,balloon_deflate,balloon_migrate,swap_ra,swap_ra_hit,ksm_swpin_copy,cow_ksm,zswpin,zswpout,zswpwb,direct_map_level2_splits,direct_map_level3_splits,nr_unstable,timestamp
-15717095,11276938,1495200,2949374,-25956,0,-3,0,0,0,0,0,30929023,37071,37071,0,27699928,3266166,11276938,1495200,2949374,-25956,0,18826,-1390,0,0,151210,945,6449,12,6449,0,2889,18611,12772158,-18160,2924076,-3,0,0,-2,0,0,0,0,19,24618,1,1150,25771,0,0,0,0,320,25165,0,760,0,0,1135200,24239,0,-2558111,-1277493,50962656,103404,981,24618,0,800363,30218121,0,0,0,0,1,479,0,0,0,0,0,0,15291214,2257079,806226,0,30814308,1318,0,811226,4659,10976797,24239,0,16672500,492974,0,0,7076629,10088845,951897,10049139,0,0,134195,713,51,667,755,24577,0,0,0,15841451,0,15833334,9286748,2064681,3234601,843,18,0,0,207911,601974,21615,0,0,0,17,207911,601974,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:00:08,489"
-15716053,11276959,1495200,2949376,-25956,0,-3,0,0,0,0,0,30929147,37071,37071,0,27700052,3266166,11276959,1495200,2949376,-25956,0,18826,-1390,0,0,151210,945,6449,12,6449,0,2889,18611,12772158,-18160,2924078,-3,0,0,-2,0,0,0,0,19,24618,1,1157,25778,0,0,0,0,320,25165,0,760,0,0,1135200,24239,0,-2557902,-1277389,50962656,103432,981,24618,0,800363,30218259,0,0,0,0,1,479,0,0,0,0,0,0,15293909,2257079,806226,0,30814428,1318,0,811226,4659,10976797,24239,0,16672500,492974,0,0,7076629,10088845,951897,10049139,0,0,134195,713,51,667,755,24577,0,0,0,15841451,0,15833454,9286748,2064801,3237264,848,18,0,0,248359,769458,26822,0,0,0,17,248359,769458,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:00:18,495"
-15714881,11276978,1495200,2949377,-25956,0,-3,0,0,0,0,0,30929282,37071,37071,0,27700187,3266166,11276978,1495200,2949377,-25956,0,18826,-1390,0,0,151210,945,6449,12,6449,0,2889,18611,12772158,-18160,2924079,-3,0,0,-2,0,0,0,0,19,24618,1,1163,25784,0,0,0,0,320,25165,0,760,0,0,1135200,24239,0,-2557667,-1277272,50962656,103456,981,24618,0,800363,30218415,0,0,0,0,1,479,0,0,0,0,0,0,15294040,2257079,806226,0,30814556,1318,0,811226,4659,10976797,24239,0,16672500,492974,0,0,7076629,10088845,951897,10049139,0,0,134195,713,51,667,755,24577,0,0,0,15841451,0,15833582,9286748,2064929,3237392,848,18,0,0,248359,769458,26822,0,0,0,17,248359,769458,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:00:28,503"
-15712959,11277049,1495200,2949379,-25956,0,-3,0,0,0,0,0,30929313,37071,37071,0,27700218,3266166,11277049,1495200,2949379,-25956,0,18826,-1390,0,0,151210,945,6449,12,6449,0,2889,18611,12772158,-18160,2924081,-3,0,0,-2,0,0,0,0,19,24618,1,1170,25791,0,0,0,0,320,25165,0,760,0,0,1135200,24239,0,-2557283,-1277080,50962656,103484,981,24618,0,800363,30218474,0,0,0,0,1,479,0,0,0,0,0,0,15294081,2257079,806226,0,30814574,1318,0,811226,4659,10976797,24239,0,16672500,492974,0,0,7076629,10088845,951897,10049139,0,0,134195,713,51,667,755,24577,0,0,0,15841451,0,15833600,9286748,2064947,3237410,848,18,0,0,248359,769458,26822,0,0,0,17,248359,769458,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:00:38,505"
-15710798,11277036,1495212,2949376,-25951,0,-3,0,0,0,0,0,30929838,37071,37071,0,27700743,3266166,11277036,1495212,2949376,-25951,0,18826,-1390,0,0,151210,945,6449,12,6449,0,2889,18611,12772160,-18160,2924083,-3,0,0,-2,0,0,0,0,19,24618,1,1177,25798,0,0,0,0,320,25165,0,760,0,0,1135200,24239,0,-2556850,-1276864,50962656,103512,981,24618,0,800363,30219014,0,0,0,0,1,479,0,0,0,0,0,0,15295140,2257104,806226,0,30815225,1318,0,811226,4680,10976797,24239,0,16672500,492974,0,0,7076629,10088845,951897,10049139,0,0,134195,713,51,667,755,24577,0,0,0,15841451,0,15833600,9286748,2064947,3237917,853,18,0,0,291879,828964,28157,0,0,0,17,291879,828964,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:00:48,511"
-15709429,11277036,1495215,2949377,-25951,0,-3,0,0,0,0,0,30929845,37071,37071,0,27700750,3266166,11277036,1495215,2949377,-25951,0,18826,-1390,0,0,151210,945,6449,12,6449,0,2889,18611,12772160,-18160,2924084,-3,0,0,-2,0,0,0,0,19,24618,1,1183,25804,0,0,0,0,320,25165,0,760,0,0,1135200,24239,0,-2556576,-1276727,50962656,103536,981,24618,0,800363,30219042,0,0,0,0,1,479,0,0,0,0,0,0,15295183,2257104,806226,0,30815225,1318,0,811226,4680,10976797,24239,0,16672500,492974,0,0,7076629,10088845,951897,10049139,0,0,134195,713,51,667,755,24577,0,0,0,15841451,0,15833600,9286748,2064947,3237917,853,18,0,0,291879,828964,28157,0,0,0,17,291879,828964,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:00:58,513"
-15708557,11277039,1495215,2949379,-25951,0,-3,0,0,0,0,0,30929861,37071,37071,0,27700766,3266166,11277039,1495215,2949379,-25951,0,18826,-1390,0,0,151210,948,6449,12,6449,0,2889,18611,12772164,-18160,2924086,-3,0,0,-2,0,0,0,0,19,24618,1,1190,25811,0,0,0,0,320,25165,0,760,0,0,1135200,24239,0,-2556402,-1276640,50962668,103564,984,24618,0,800363,30219079,0,0,0,0,1,479,0,0,0,0,0,0,15295230,2257104,806226,0,30815233,1321,0,811226,4684,10976797,24239,0,16672500,492974,0,0,7076629,10088845,951897,10049139,0,0,134195,713,51,667,755,24577,0,0,0,15841451,0,15833600,9286748,2064947,3237917,853,18,0,0,291879,828964,28157,0,0,0,17,291879,828964,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:01:08,523"
-15804927,11343056,1496580,2949419,-25990,0,-3,0,0,0,0,0,30991421,74832,74832,0,27732307,3333946,11343314,1496736,2949419,-25990,0,18826,-1390,0,0,151201,950,6449,12,6449,0,2889,18620,12839921,-18160,2924087,-3,0,0,-2,0,0,0,0,19,24618,1,1196,25817,0,0,0,0,320,25291,0,760,0,0,1165054,24239,0,-2575671,-1286262,50962676,103588,986,24618,0,804860,30313917,0,0,0,0,1,479,0,0,0,0,0,0,15325604,2477002,1024706,0,30884381,1323,0,1029728,4685,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833600,9286748,2064947,3268116,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:01:18,525"
-15806112,11355586,1496672,2949421,-25990,0,-3,0,0,0,0,0,30992795,84334,84334,0,27733681,3343448,11355586,1496672,2949421,-25990,0,18826,-1390,0,0,151201,950,6449,12,6449,0,2889,18620,12852169,-18160,2924089,-3,0,0,-2,0,0,0,0,19,24618,1,1203,25824,0,0,0,0,320,25325,0,760,0,0,1165076,24239,0,-2575907,-1286381,50962676,103616,986,24618,0,804860,30324821,0,0,0,0,1,479,0,0,0,0,0,0,15325608,2477002,1024706,0,30895241,1323,0,1029728,4685,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833601,9286748,2064948,3268117,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:01:28,535"
-15800439,11355603,1496672,2949423,-25990,0,-3,0,0,0,0,0,30992824,84334,84334,0,27733710,3343448,11355603,1496672,2949423,-25990,0,18826,-1390,0,0,151201,950,6449,12,6449,0,2889,18620,12852186,-18160,2924091,-3,0,0,-2,0,0,0,0,19,24618,1,1210,25831,0,0,0,0,320,25325,0,760,0,0,1165076,24239,0,-2574772,-1285814,50962676,103644,986,24618,0,804860,30324871,0,0,0,0,1,479,0,0,0,0,0,0,15325623,2477002,1024706,0,30895258,1323,0,1029728,4685,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833601,9286748,2064948,3268117,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:01:38,539"
-15797389,11355572,1496683,2949417,-25983,0,-3,0,0,0,0,0,30993361,84334,84334,0,27734247,3343448,11355572,1496683,2949417,-25983,0,18826,-1390,0,0,151201,950,6449,12,6449,0,2889,18620,12852168,-18160,2924092,-3,0,0,-2,0,0,0,0,19,24618,1,1216,25837,0,0,0,0,320,25325,0,760,0,0,1165076,24239,0,-2574162,-1285509,50962676,103668,986,24618,0,804860,30325423,0,0,0,0,1,479,0,0,0,0,0,0,15326196,2477022,1024706,0,30895920,1323,0,1029728,4706,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833603,9286748,2064950,3268119,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:01:48,541"
-15793752,11355576,1496683,2949419,-25983,0,-3,0,0,0,0,0,30993371,84334,84334,0,27734257,3343448,11355576,1496683,2949419,-25983,0,18826,-1390,0,0,151201,950,6449,12,6449,0,2889,18620,12852168,-18160,2924094,-3,0,0,-2,0,0,0,0,19,24618,1,1223,25844,0,0,0,0,320,25325,0,760,0,0,1165076,24239,0,-2573435,-1285146,50962676,103696,986,24618,0,804860,30325461,0,0,0,0,1,479,0,0,0,0,0,0,15326232,2477022,1024706,0,30895921,1323,0,1029728,4706,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833604,9286748,2064951,3268120,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:01:58,542"
-15791585,11355577,1496683,2949420,-25983,0,-3,0,0,0,0,0,30993384,84334,84334,0,27734270,3343448,11355577,1496683,2949420,-25983,0,18826,-1390,0,0,151201,950,6449,12,6449,0,2889,18620,12852170,-18160,2924095,-3,0,0,-2,0,0,0,0,19,24618,1,1229,25850,0,0,0,0,320,25325,0,760,0,0,1165076,24239,0,-2573001,-1284929,50962676,103720,986,24618,0,804860,30325495,0,0,0,0,1,479,0,0,0,0,0,0,15326247,2477022,1024706,0,30895923,1323,0,1029728,4706,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833604,9286748,2064951,3268120,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:02:08,551"
-15789650,11355577,1496683,2949422,-25983,0,-3,0,0,0,0,0,30993398,84334,84334,0,27734284,3343448,11355577,1496683,2949422,-25983,0,18826,-1390,0,0,151201,950,6449,12,6449,0,2889,18620,12852179,-18160,2924097,-3,0,0,-2,0,0,0,0,19,24618,1,1236,25857,0,0,0,0,320,25325,0,760,0,0,1165076,24239,0,-2572614,-1284736,50962676,103748,986,24618,0,804860,30325523,0,0,0,0,1,479,0,0,0,0,0,0,15326280,2477022,1024706,0,30895933,1323,0,1029728,4706,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833605,9286748,2064952,3268121,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:02:18,553"
-15788165,11355587,1496683,2949424,-25983,0,-3,0,0,0,0,0,30993407,84334,84334,0,27734293,3343448,11355587,1496683,2949424,-25983,0,18826,-1390,0,0,151201,950,6449,12,6449,0,2889,18620,12852179,-18160,2924099,-3,0,0,-2,0,0,0,0,19,24618,1,1243,25864,0,0,0,0,320,25325,0,760,0,0,1165076,24239,0,-2572317,-1284588,50962676,103776,986,24618,0,804860,30325553,0,0,0,0,1,479,0,0,0,0,0,0,15326316,2477022,1024706,0,30895934,1323,0,1029728,4706,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833606,9286748,2064953,3268122,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:02:28,559"
-15787103,11355587,1496683,2949424,-25982,0,1,0,0,0,0,0,30993423,84334,84334,0,27734309,3343448,11355587,1496683,2949424,-25982,0,18826,-1382,0,0,151201,950,6449,12,6449,0,2889,18620,12852181,-18160,2924102,1,0,0,-2,0,0,0,0,19,24618,1,1273,25890,0,0,0,0,320,25325,0,760,0,0,1165076,24239,0,-2572104,-1284481,50962676,103904,986,24618,0,804860,30325597,0,0,0,0,1,479,0,0,0,0,0,0,15326331,2477023,1024706,0,30895956,1323,0,1029728,4724,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833606,9286748,2064953,3268122,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:02:38,567"
-15786017,11355576,1496697,2949418,-25972,0,-3,0,0,0,0,0,30993943,84334,84334,0,27734829,3343448,11355576,1496697,2949418,-25972,0,18826,-1384,0,0,151201,950,6449,12,6449,0,2889,18620,12852182,-18160,2924104,-3,0,0,-2,0,0,0,0,19,24618,1,1280,25901,0,0,0,0,320,25325,0,760,0,0,1165076,24239,0,-2571886,-1284373,50962676,103948,986,24618,0,804860,30326132,0,0,0,0,1,479,0,0,0,0,0,0,15326869,2477050,1024706,0,30896606,1323,0,1029728,4745,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833606,9286748,2064953,3268122,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:02:48,569"
-15785779,11355576,1496697,2949419,-25972,0,-3,0,0,0,0,0,30993953,84334,84334,0,27734839,3343448,11355576,1496697,2949419,-25972,0,18826,-1384,0,0,151201,950,6449,12,6449,0,2889,18620,12852183,-18160,2924105,-3,0,0,-2,0,0,0,0,19,24618,1,1286,25907,0,0,0,0,336,25325,0,760,0,0,1165076,24239,0,-2571838,-1284349,50962676,103972,986,24618,0,804860,30326170,0,0,0,0,1,479,0,0,0,0,0,0,15326889,2477050,1024706,0,30896608,1323,0,1029728,4745,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833607,9286748,2064954,3268123,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:02:58,579"
-15785653,11355577,1496697,2949421,-25970,0,-3,0,0,0,0,0,30993967,84334,84334,0,27734853,3343448,11355577,1496697,2949421,-25970,0,18826,-1384,0,0,151201,950,6449,12,6449,0,2889,18620,12852183,-18160,2924109,-3,0,0,-2,0,0,0,0,19,24618,1,1295,25916,0,0,0,0,336,25325,0,760,0,0,1165076,24239,0,-2571812,-1284336,50962676,104020,986,24618,0,804860,30326205,0,0,0,0,1,479,0,0,0,0,0,0,15326920,2477050,1024706,0,30896609,1323,0,1029728,4746,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833607,9286748,2064954,3268123,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:03:08,583"
-15785527,11355578,1496697,2949423,-25970,0,-3,0,0,0,0,0,30993973,84334,84334,0,27734859,3343448,11355578,1496697,2949423,-25970,0,18826,-1384,0,0,151201,950,6449,12,6449,0,2889,18620,12852185,-18160,2924111,-3,0,0,-2,0,0,0,0,19,24618,1,1302,25923,0,0,0,0,336,25325,0,760,0,0,1165076,24239,0,-2571787,-1284323,50962676,104048,986,24618,0,804860,30326225,0,0,0,0,1,479,0,0,0,0,0,0,15326944,2477050,1024706,0,30896611,1323,0,1029728,4746,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833607,9286748,2064954,3268123,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:03:18,585"
-15785489,11355579,1496697,2949424,-25970,0,-3,0,0,0,0,0,30993982,84334,84334,0,27734868,3343448,11355579,1496697,2949424,-25970,0,18826,-1384,0,0,151201,950,6449,12,6449,0,2889,18620,12852186,-18160,2924112,-3,0,0,-2,0,0,0,0,19,24618,1,1308,25929,0,0,0,0,336,25325,0,760,0,0,1165076,24239,0,-2571779,-1284319,50962676,104072,986,24618,0,804860,30326262,0,0,0,0,1,479,0,0,0,0,0,0,15326979,2477050,1024706,0,30896612,1323,0,1029728,4746,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833607,9286748,2064954,3268123,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:03:28,591"
-15785489,11355580,1496697,2949426,-25970,0,-3,0,0,0,0,0,30993995,84334,84334,0,27734881,3343448,11355580,1496697,2949426,-25970,0,18826,-1384,0,0,151201,950,6449,12,6449,0,2889,18620,12852186,-18160,2924114,-3,0,0,-2,0,0,0,0,19,24618,1,1315,25936,0,0,0,0,336,25325,0,760,0,0,1165076,24239,0,-2571779,-1284319,50962676,104100,986,24618,0,804860,30326296,0,0,0,0,1,479,0,0,0,0,0,0,15326994,2477050,1024706,0,30896613,1323,0,1029728,4746,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833607,9286748,2064954,3268123,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:03:38,599"
-15786542,11355583,1496697,2949427,-25970,0,-3,0,0,0,0,0,30994531,84334,84334,0,27735417,3343448,11355583,1496697,2949427,-25970,0,18826,-1384,0,0,151201,950,6449,12,6449,0,2889,18620,12852199,-18160,2924115,-3,0,0,-2,0,0,0,0,19,24618,1,1321,25942,0,0,0,0,336,25325,0,760,0,0,1165076,24239,0,-2571989,-1284424,50962676,104124,986,24618,0,804860,30326847,0,0,0,0,1,479,0,0,0,0,0,0,15327528,2477055,1024706,0,30897278,1323,0,1029728,4769,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833609,9286748,2064956,3268125,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:03:48,601"
-15785808,11355593,1496697,2949429,-25970,0,-3,0,0,0,0,0,30994541,84334,84334,0,27735427,3343448,11355593,1496697,2949429,-25970,0,18826,-1384,0,0,151201,950,6449,12,6449,0,2889,18620,12852199,-18160,2924117,-3,0,0,-2,0,0,0,0,19,24618,1,1328,25949,0,0,0,0,336,25325,0,760,0,0,1165076,24239,0,-2571842,-1284350,50962676,104152,986,24618,0,804860,30326885,0,0,0,0,1,479,0,0,0,0,0,0,15327587,2477055,1024706,0,30897279,1323,0,1029728,4769,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833609,9286748,2064956,3268125,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:03:58,607"
-15785978,11355593,1496697,2949431,-25970,0,-3,0,0,0,0,0,30994553,84334,84334,0,27735439,3343448,11355593,1496697,2949431,-25970,0,18826,-1384,0,0,151201,950,6449,12,6449,0,2889,18620,12852200,-18160,2924119,-3,0,0,-2,0,0,0,0,19,24618,1,1335,25956,0,0,0,0,336,25325,0,760,0,0,1165076,24239,0,-2571875,-1284367,50962676,104180,986,24618,0,804860,30326911,0,0,0,0,1,479,0,0,0,0,0,0,15327603,2477055,1024706,0,30897280,1323,0,1029728,4769,11006673,24239,0,16933090,492974,0,0,7337015,10089049,981719,10049193,0,0,134451,713,52,670,760,24577,0,0,0,15841451,0,15833610,9286748,2064957,3268126,1001,18,0,0,335399,882079,28814,0,0,0,19,335399,882079,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:04:08,611"
