nr_free_pages,nr_zone_inactive_anon,nr_zone_active_anon,nr_zone_inactive_file,nr_zone_active_file,nr_zone_unevictable,nr_zone_write_pending,nr_mlock,nr_bounce,nr_zspages,nr_free_cma,nr_unaccepted,numa_hit,numa_miss,numa_foreign,numa_interleave,numa_local,numa_other,nr_inactive_anon,nr_active_anon,nr_inactive_file,nr_active_file,nr_unevictable,nr_slab_reclaimable,nr_slab_unreclaimable,nr_isolated_anon,nr_isolated_file,workingset_nodes,workingset_refault_anon,workingset_refault_file,workingset_activate_anon,workingset_activate_file,workingset_restore_anon,workingset_restore_file,workingset_nodereclaim,nr_anon_pages,nr_mapped,nr_file_pages,nr_dirty,nr_writeback,nr_writeback_temp,nr_shmem,nr_shmem_hugepages,nr_shmem_pmdmapped,nr_file_hugepages,nr_file_pmdmapped,nr_anon_transparent_hugepages,nr_vmscan_write,nr_vmscan_immediate_reclaim,nr_dirtied,nr_written,nr_throttled_written,nr_kernel_misc_reclaimable,nr_foll_pin_acquired,nr_foll_pin_released,nr_kernel_stack,nr_page_table_pages,nr_sec_page_table_pages,nr_swapcached,pgpromote_success,pgpromote_candidate,pgdemote_kswapd,pgdemote_direct,pgdemote_khugepaged,nr_dirty_threshold,nr_dirty_background_threshold,pgpgin,pgpgout,pswpin,pswpout,pgalloc_dma,pgalloc_dma32,pgalloc_normal,pgalloc_movable,pgalloc_device,allocstall_dma,allocstall_dma32,allocstall_normal,allocstall_movable,allocstall_device,pgskip_dma,pgskip_dma32,pgskip_normal,pgskip_movable,pgskip_device,pgfree,pgactivate,pgdeactivate,pglazyfree,pgfault,pgmajfault,pglazyfreed,pgrefill,pgreuse,pgsteal_kswapd,pgsteal_direct,pgsteal_khugepaged,pgscan_kswapd,pgscan_direct,pgscan_khugepaged,pgscan_direct_throttle,pgscan_anon,pgscan_file,pgsteal_anon,pgsteal_file,zone_reclaim_failed,pginodesteal,slabs_scanned,kswapd_inodesteal,kswapd_low_wmark_hit_quickly,kswapd_high_wmark_hit_quickly,pageoutrun,pgrotated,drop_pagecache,drop_slab,oom_kill,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,numa_hint_faults_local,numa_pages_migrated,pgmigrate_success,pgmigrate_fail,thp_migration_success,thp_migration_fail,thp_migration_split,compact_migrate_scanned,compact_free_scanned,compact_isolated,compact_stall,compact_fail,compact_success,compact_daemon_wake,compact_daemon_migrate_scanned,compact_daemon_free_scanned,htlb_buddy_alloc_success,htlb_buddy_alloc_fail,cma_alloc_success,cma_alloc_fail,unevictable_pgs_culled,unevictable_pgs_scanned,unevictable_pgs_rescued,unevictable_pgs_mlocked,unevictable_pgs_munlocked,unevictable_pgs_cleared,unevictable_pgs_stranded,thp_fault_alloc,thp_fault_fallback,thp_fault_fallback_charge,thp_collapse_alloc,thp_collapse_alloc_failed,thp_file_alloc,thp_file_fallback,thp_file_fallback_charge,thp_file_mapped,thp_split_page,thp_split_page_failed,thp_deferred_split_page,thp_split_pmd,thp_scan_exceed_none_pte,thp_scan_exceed_swap_pte,thp_scan_exceed_share_pte,thp_split_pud,thp_zero_page_alloc,thp_zero_page_alloc_failed,thp_swpout,thp_swpout_fallback,balloon_inflate,balloon_deflate,balloon_migrate,swap_ra,swap_ra_hit,ksm_swpin_copy,cow_ksm,zswpin,zswpout,zswpwb,direct_map_level2_splits,direct_map_level3_splits,nr_unstable,timestamp
2035993,11389549,1492289,3167718,46831,5391,0,4623,0,0,0,0,34607021,84546,84546,2446235,30083220,4608347,11389549,1492289,3167718,46831,5391,43575,36070,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221509,0,0,0,4233,0,0,0,0,19,24618,3,22425,46985,0,0,448,448,10544,28649,0,761,0,0,1171936,24239,0,1036007,517371,52033979,194440,990,24618,1024,812920,34051966,0,0,0,0,1,479,0,0,0,0,0,0,36932570,2712430,1224639,811,33990120,6365,0,1229668,137373,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833757,9286748,2065102,3285684,1268,18,0,0,1954353,3042628,53312,0,0,0,19,1954353,3042628,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:31:50,535"
2036181,11389555,1492289,3167720,46831,5391,0,4623,0,0,0,0,34607032,84546,84546,2446235,30083231,4608347,11389555,1492289,3167720,46831,5391,43575,36070,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221511,0,0,0,4233,0,0,0,0,19,24618,3,22432,46992,0,0,448,448,10544,28649,0,761,0,0,1171936,24239,0,1036044,517389,52033979,194468,990,24618,1024,812920,34051998,0,0,0,0,1,479,0,0,0,0,0,0,36932600,2712430,1224639,811,33990121,6365,0,1229668,137373,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285685,1268,18,0,0,1954353,3042628,53312,0,0,0,19,1954353,3042628,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:32:00,543"
2036182,11389556,1492289,3167721,46831,5391,0,4623,0,0,0,0,34607041,84546,84546,2446235,30083240,4608347,11389556,1492289,3167721,46831,5391,43575,36070,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221512,0,0,0,4233,0,0,0,0,19,24618,3,22438,46998,0,0,448,448,10544,28649,0,761,0,0,1171936,24239,0,1036045,517390,52033979,194492,990,24618,1024,812920,34052028,0,0,0,0,1,479,0,0,0,0,0,0,36932637,2712430,1224639,811,33990121,6365,0,1229668,137373,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285685,1268,18,0,0,1954353,3042628,53312,0,0,0,19,1954353,3042628,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:32:10,547"
2036139,11389556,1492289,3167723,46831,5391,0,4623,0,0,0,0,34607047,84546,84546,2446235,30083246,4608347,11389556,1492289,3167723,46831,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221514,0,0,0,4233,0,0,0,0,19,24618,3,22445,47005,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036037,517386,52033979,194520,990,24618,1024,812920,34052055,0,0,0,0,1,479,0,0,0,0,0,0,36932665,2712430,1224639,811,33990121,6365,0,1229668,137373,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285705,1273,18,0,0,1997411,3087436,53376,0,0,0,19,1997411,3087436,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:32:20,555"
2036139,11389556,1492289,3167724,46831,5391,0,4623,0,0,0,0,34607056,84546,84546,2446235,30083255,4608347,11389556,1492289,3167724,46831,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221515,0,0,0,4233,0,0,0,0,19,24618,3,22451,47011,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036037,517386,52033979,194544,990,24618,1024,812920,34052085,0,0,0,0,1,479,0,0,0,0,0,0,36932702,2712430,1224639,811,33990121,6365,0,1229668,137373,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285705,1273,18,0,0,1997411,3087436,53376,0,0,0,19,1997411,3087436,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:32:30,557"
2036139,11389556,1492289,3167726,46831,5391,0,4623,0,0,0,0,34607066,84546,84546,2446235,30083265,4608347,11389556,1492289,3167726,46831,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221517,0,0,0,4233,0,0,0,0,19,24618,3,22458,47018,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036037,517386,52033979,194572,990,24618,1024,812920,34052116,0,0,0,0,1,479,0,0,0,0,0,0,36932715,2712430,1224639,811,33990121,6365,0,1229668,137373,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285705,1273,18,0,0,1997411,3087436,53376,0,0,0,19,1997411,3087436,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:32:40,563"
2035729,11389556,1492289,3167728,46831,5391,0,4623,0,0,0,0,34607590,84546,84546,2446235,30083789,4608347,11389556,1492289,3167728,46831,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221519,0,0,0,4233,0,0,0,0,19,24618,3,22465,47025,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1035956,517345,52033979,194600,990,24618,1024,812920,34052662,0,0,0,0,1,479,0,0,0,0,0,0,36933415,2712435,1224639,811,33990770,6365,0,1229668,137394,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285873,1278,18,0,0,2040931,3132104,53727,0,0,0,19,2040931,3132104,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:32:50,571"
2036308,11389556,1492289,3167729,46831,5391,0,4623,0,0,0,0,34607599,84546,84546,2446235,30083798,4608347,11389556,1492289,3167729,46831,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221520,0,0,0,4233,0,0,0,0,19,24618,3,22471,47031,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036072,517403,52033979,194624,990,24618,1024,812920,34052692,0,0,0,0,1,479,0,0,0,0,0,0,36933460,2712435,1224639,811,33990770,6365,0,1229668,137394,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285873,1278,18,0,0,2040931,3132104,53727,0,0,0,19,2040931,3132104,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:33:00,573"
2036308,11389556,1492289,3167731,46831,5391,0,4623,0,0,0,0,34607609,84546,84546,2446235,30083808,4608347,11389556,1492289,3167731,46831,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221522,0,0,0,4233,0,0,0,0,19,24618,3,22478,47038,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036072,517403,52033979,194652,990,24618,1024,812920,34052723,0,0,0,0,1,479,0,0,0,0,0,0,36933481,2712435,1224639,811,33990770,6365,0,1229668,137394,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285873,1278,18,0,0,2040931,3132104,53727,0,0,0,19,2040931,3132104,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:33:10,579"
2036286,11389544,1492289,3167732,46831,5391,0,4623,0,0,0,0,34607613,84546,84546,2446235,30083812,4608347,11389544,1492289,3167732,46831,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221523,0,0,0,4233,0,0,0,0,19,24618,3,22484,47044,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036068,517401,52033979,194676,990,24618,1024,812920,34052741,0,0,0,0,1,479,0,0,0,0,0,0,36933519,2712435,1224639,811,33990770,6365,0,1229668,137394,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285895,1283,18,0,0,2084451,3180694,53776,0,0,0,19,2084451,3180694,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:33:20,581"
2036286,11389556,1492289,3167734,46831,5391,0,4623,0,0,0,0,34607624,84546,84546,2446235,30083823,4608347,11389556,1492289,3167734,46831,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221525,0,0,0,4233,0,0,0,0,19,24618,3,22491,47051,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036068,517401,52033979,194704,990,24618,1024,812920,34052780,0,0,0,0,1,479,0,0,0,0,0,0,36933532,2712435,1224639,811,33990770,6365,0,1229668,137394,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285895,1283,18,0,0,2084451,3180694,53776,0,0,0,19,2084451,3180694,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:33:30,587"
2036286,11389556,1492289,3167736,46831,5391,0,4623,0,0,0,0,34607633,84546,84546,2446235,30083832,4608347,11389556,1492289,3167736,46831,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221527,0,0,0,4233,0,0,0,0,19,24618,3,22498,47058,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036069,517402,52033979,194732,990,24618,1024,812920,34052803,0,0,0,0,1,479,0,0,0,0,0,0,36933593,2712435,1224639,811,33990770,6365,0,1229668,137394,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285895,1283,18,0,0,2084451,3180694,53776,0,0,0,19,2084451,3180694,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:33:40,595"
2035900,11389556,1492289,3167736,46828,5391,0,4623,0,0,0,0,34608152,84546,84546,2446235,30084351,4608347,11389556,1492289,3167736,46828,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221528,0,0,0,4233,0,0,0,0,19,24618,3,22504,47064,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1035991,517363,52033979,194756,990,24618,1024,812920,34053344,0,0,0,0,1,479,0,0,0,0,0,0,36934157,2712440,1224639,811,33991419,6365,0,1229668,137415,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285895,1287,18,0,0,2127459,3225007,53796,0,0,0,19,2127459,3225007,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:33:50,597"
2036269,11389556,1492289,3167739,46831,5391,0,4623,0,0,0,0,34608162,84546,84546,2446235,30084361,4608347,11389556,1492289,3167739,46831,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221530,0,0,0,4233,0,0,0,0,19,24618,3,22511,47071,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036066,517400,52033979,194784,990,24618,1024,812920,34053375,0,0,0,0,1,479,0,0,0,0,0,0,36934178,2712440,1224639,811,33991419,6365,0,1229668,137415,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285895,1287,18,0,0,2127459,3225007,53796,0,0,0,19,2127459,3225007,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:34:00,603"
2036269,11389556,1492289,3167740,46831,5391,0,4623,0,0,0,0,34608171,84546,84546,2446235,30084370,4608347,11389556,1492289,3167740,46831,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221531,0,0,0,4233,0,0,0,0,19,24618,3,22517,47077,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036066,517400,52033979,194808,990,24618,1024,812920,34053405,0,0,0,0,1,479,0,0,0,0,0,0,36934199,2712440,1224639,811,33991419,6365,0,1229668,137415,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285895,1287,18,0,0,2127459,3225007,53796,0,0,0,19,2127459,3225007,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:34:10,611"
2036269,11389556,1492289,3167742,46831,5391,0,4623,0,0,0,0,34608176,84546,84546,2446235,30084375,4608347,11389556,1492289,3167742,46831,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221533,0,0,0,4233,0,0,0,0,19,24618,3,22524,47084,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036066,517400,52033979,194836,990,24618,1024,812920,34053431,0,0,0,0,1,479,0,0,0,0,0,0,36934215,2712440,1224639,811,33991419,6365,0,1229668,137415,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285895,1287,18,0,0,2127459,3225007,53796,0,0,0,19,2127459,3225007,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:34:20,613"
2036237,11389556,1492289,3167744,46831,5391,0,4623,0,0,0,0,34608186,84546,84546,2446235,30084385,4608347,11389556,1492289,3167744,46831,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221535,0,0,0,4233,0,0,0,0,19,24618,3,22531,47091,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036060,517397,52033979,194864,990,24618,1024,812920,34053462,0,0,0,0,1,479,0,0,0,0,0,0,36934276,2712440,1224639,811,33991419,6365,0,1229668,137415,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285898,1291,18,0,0,2170467,3269347,53835,0,0,0,19,2170467,3269347,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:34:30,619"
2036237,11389556,1492289,3167745,46831,5391,0,4623,0,0,0,0,34608195,84546,84546,2446235,30084394,4608347,11389556,1492289,3167745,46831,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221536,0,0,0,4233,0,0,0,0,19,24618,3,22537,47097,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036061,517398,52033979,194888,990,24618,1024,812920,34053492,0,0,0,0,1,479,0,0,0,0,0,0,36934329,2712440,1224639,811,33991419,6365,0,1229668,137415,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285898,1291,18,0,0,2170467,3269347,53835,0,0,0,19,2170467,3269347,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:34:40,627"
2035885,11389549,1492289,3167747,46831,5391,0,4623,0,0,0,0,34608715,84546,84546,2446235,30084914,4608347,11389549,1492289,3167747,46831,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221538,0,0,0,4233,0,0,0,0,19,24618,3,22544,47104,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1035991,517363,52033979,194916,990,24618,1024,812920,34054034,0,0,0,0,1,479,0,0,0,0,0,0,36934881,2712445,1224639,811,33992068,6365,0,1229668,137436,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285898,1291,18,0,0,2170467,3269347,53835,0,0,0,19,2170467,3269347,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:34:50,629"
2036193,11389556,1492289,3167748,46831,5391,0,4623,0,0,0,0,34608724,84546,84546,2446235,30084923,4608347,11389556,1492289,3167748,46831,5391,43575,36071,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31900,3221539,0,0,0,4233,0,0,0,0,19,24618,3,22550,47110,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036052,517393,52033979,194940,990,24618,1024,812920,34054064,0,0,0,0,1,479,0,0,0,0,0,0,36934910,2712445,1224639,811,33992068,6365,0,1229668,137436,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285900,1295,18,0,0,2213475,3313672,53857,0,0,0,19,2213475,3313672,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:35:00,635"
2036395,11389556,1492289,3167750,46835,5391,0,4623,0,0,0,0,34609107,84546,84546,2446235,30085306,4608347,11389556,1492289,3167750,46835,5391,43573,36069,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31901,3221545,0,0,0,4233,0,0,0,0,19,24618,3,22614,47174,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036094,517414,52033979,195264,990,24618,1024,812920,34054466,0,0,0,0,1,479,0,0,0,0,0,0,36935314,2712446,1224639,811,33992573,6365,0,1229668,137553,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285900,1295,18,0,0,2213475,3313672,53857,0,0,0,19,2213475,3313672,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:35:10,637"
2036395,11389556,1492289,3167752,46835,5391,0,4623,0,0,0,0,34609112,84546,84546,2446235,30085311,4608347,11389556,1492289,3167752,46835,5391,43573,36069,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31901,3221547,0,0,0,4233,0,0,0,0,19,24618,3,22621,47181,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036094,517414,52033979,195292,990,24618,1024,812920,34054492,0,0,0,0,1,479,0,0,0,0,0,0,36935330,2712446,1224639,811,33992573,6365,0,1229668,137553,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285900,1295,18,0,0,2213475,3313672,53857,0,0,0,19,2213475,3313672,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:35:20,643"
2036434,11389556,1492289,3167753,46835,5391,0,4623,0,0,0,0,34609122,84546,84546,2446235,30085321,4608347,11389556,1492289,3167753,46835,5391,43573,36069,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31901,3221548,0,0,0,4233,0,0,0,0,19,24618,3,22627,47187,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036102,517418,52033979,195316,990,24618,1024,812920,34054530,0,0,0,0,1,479,0,0,0,0,0,0,36935383,2712446,1224639,811,33992573,6365,0,1229668,137553,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285924,1299,18,0,0,2256995,3358247,53909,0,0,0,19,2256995,3358247,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:35:30,645"
2036434,11389556,1492289,3167755,46835,5391,0,4623,0,0,0,0,34609131,84546,84546,2446235,30085330,4608347,11389556,1492289,3167755,46835,5391,43573,36069,0,0,151189,954,7164,12,7164,0,3059,18622,12880971,31901,3221550,0,0,0,4233,0,0,0,0,19,24618,3,22634,47194,0,0,448,448,10560,28649,0,761,0,0,1171936,24239,0,1036103,517419,52033979,195344,990,24618,1024,812920,34054553,0,0,0,0,1,479,0,0,0,0,0,0,36935412,2712446,1224639,811,33992573,6365,0,1229668,137553,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24582,0,0,0,15841451,0,15833758,9286748,2065103,3285924,1299,18,0,0,2256995,3358247,53909,0,0,0,19,2256995,3358247,0,0,0,0,2311669,0,2253283,2259959,2255336,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,105,1,0,"2024-09-09 09:35:40,651"
