nr_free_pages,nr_zone_inactive_anon,nr_zone_active_anon,nr_zone_inactive_file,nr_zone_active_file,nr_zone_unevictable,nr_zone_write_pending,nr_mlock,nr_bounce,nr_zspages,nr_free_cma,nr_unaccepted,numa_hit,numa_miss,numa_foreign,numa_interleave,numa_local,numa_other,nr_inactive_anon,nr_active_anon,nr_inactive_file,nr_active_file,nr_unevictable,nr_slab_reclaimable,nr_slab_unreclaimable,nr_isolated_anon,nr_isolated_file,workingset_nodes,workingset_refault_anon,workingset_refault_file,workingset_activate_anon,workingset_activate_file,workingset_restore_anon,workingset_restore_file,workingset_nodereclaim,nr_anon_pages,nr_mapped,nr_file_pages,nr_dirty,nr_writeback,nr_writeback_temp,nr_shmem,nr_shmem_hugepages,nr_shmem_pmdmapped,nr_file_hugepages,nr_file_pmdmapped,nr_anon_transparent_hugepages,nr_vmscan_write,nr_vmscan_immediate_reclaim,nr_dirtied,nr_written,nr_throttled_written,nr_kernel_misc_reclaimable,nr_foll_pin_acquired,nr_foll_pin_released,nr_kernel_stack,nr_page_table_pages,nr_sec_page_table_pages,nr_iommu_pages,nr_swapcached,pgpromote_success,pgpromote_candidate,pgdemote_kswapd,pgdemote_direct,pgdemote_khugepaged,nr_dirty_threshold,nr_dirty_background_threshold,pgpgin,pgpgout,pswpin,pswpout,pgalloc_dma,pgalloc_dma32,pgalloc_normal,pgalloc_movable,pgalloc_device,allocstall_dma,allocstall_dma32,allocstall_normal,allocstall_movable,allocstall_device,pgskip_dma,pgskip_dma32,pgskip_normal,pgskip_movable,pgskip_device,pgfree,pgactivate,pgdeactivate,pglazyfree,pgfault,pgmajfault,pglazyfreed,pgrefill,pgreuse,pgsteal_kswapd,pgsteal_direct,pgsteal_khugepaged,pgscan_kswapd,pgscan_direct,pgscan_khugepaged,pgscan_direct_throttle,pgscan_anon,pgscan_file,pgsteal_anon,pgsteal_file,zone_reclaim_failed,pginodesteal,slabs_scanned,kswapd_inodesteal,kswapd_low_wmark_hit_quickly,kswapd_high_wmark_hit_quickly,pageoutrun,pgrotated,drop_pagecache,drop_slab,oom_kill,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,numa_hint_faults_local,numa_pages_migrated,pgmigrate_success,pgmigrate_fail,thp_migration_success,thp_migration_fail,thp_migration_split,compact_migrate_scanned,compact_free_scanned,compact_isolated,compact_stall,compact_fail,compact_success,compact_daemon_wake,compact_daemon_migrate_scanned,compact_daemon_free_scanned,htlb_buddy_alloc_success,htlb_buddy_alloc_fail,cma_alloc_success,cma_alloc_fail,unevictable_pgs_culled,unevictable_pgs_scanned,unevictable_pgs_rescued,unevictable_pgs_mlocked,unevictable_pgs_munlocked,unevictable_pgs_cleared,unevictable_pgs_stranded,thp_fault_alloc,thp_fault_fallback,thp_fault_fallback_charge,thp_collapse_alloc,thp_collapse_alloc_failed,thp_file_alloc,thp_file_fallback,thp_file_fallback_charge,thp_file_mapped,thp_split_page,thp_split_page_failed,thp_deferred_split_page,thp_split_pmd,thp_scan_exceed_none_pte,thp_scan_exceed_swap_pte,thp_scan_exceed_share_pte,thp_split_pud,thp_zero_page_alloc,thp_zero_page_alloc_failed,thp_swpout,thp_swpout_fallback,balloon_inflate,balloon_deflate,balloon_migrate,swap_ra,swap_ra_hit,ksm_swpin_copy,cow_ksm,zswpin,zswpout,zswpwb,direct_map_level2_splits,direct_map_level3_splits,nr_unstable,timestamp
62201,14440310,2136,3567513,55034,5391,2,4623,0,0,0,0,25514192,80851,80851,2437606,22178235,3416808,14440310,2136,3567454,55034,5391,34150,39076,0,0,59074,232,1445,14,1445,0,1064,12077,14437877,39733,3633120,2,0,0,4061,0,0,0,0,0,414832,16,19454,434231,0,0,574,574,11104,32418,2097,2097,4321,0,0,0,0,0,724320,361718,29699331,1741488,449,414832,3682,397330,25325584,0,0,0,0,8,701,0,0,0,0,0,0,25811258,57281,40062,711,22135190,5155,0,43491,133142,4154611,83837,0,5734191,708220,0,4,2585415,3856996,410921,3827527,0,3,117399,2665,8,232,255,411085,0,0,0,11275565,0,4248270,4248270,0,8564,5,0,0,0,77174,141657,18161,0,0,0,12,77174,141657,0,0,0,0,2318202,0,2259630,2266310,2261642,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,0,0,0,0,127,1,0,"2024-09-06 12:25:56,992"
67576,14440326,2136,3558497,58470,5391,0,4623,0,0,0,0,26771552,117100,117100,2437606,23435595,3453057,14440326,2136,3558497,58470,5391,36353,39086,0,0,78901,232,1445,14,1445,0,1064,12654,14437883,38948,3627397,0,0,0,4061,0,0,0,0,0,414832,16,19460,434239,0,0,574,574,11104,32418,2097,2097,4321,0,0,0,0,0,723216,361166,34870719,1741520,449,414832,3685,397520,26621209,0,0,0,0,8,701,0,0,0,0,0,0,27116895,59414,40062,711,22938450,5155,0,43491,133144,5453045,83837,0,7035968,708220,0,4,2585415,5158773,410921,5125961,0,3,120341,2665,8,310,339,411085,0,0,0,12131742,0,5051522,5051522,0,14789,11,0,0,0,219545,329162,31519,0,0,0,14,219545,329162,0,0,0,0,2318202,0,2259630,2266310,2261642,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,0,0,0,0,127,1,0,"2024-09-06 12:26:06,994"
79042,14440341,2136,3545062,60735,5391,0,4623,0,0,0,0,28021068,151522,151522,2437606,24685111,3487479,14440341,2136,3545062,60735,5391,39248,39130,0,0,99031,232,1445,14,1445,0,1064,12822,14437889,37799,3616244,0,0,0,4061,0,0,0,0,0,414832,16,19467,434246,0,0,574,574,11104,32418,2097,2097,4330,0,0,0,0,0,722943,361030,40003451,1741548,459,414832,3689,397646,27907235,0,0,0,0,8,701,0,0,0,0,0,0,28445296,60468,40062,711,24221882,5157,0,43491,133144,6747382,83837,0,8331979,708220,0,4,2585415,6454784,410921,6420298,0,3,120571,2665,8,388,423,411086,0,0,0,13119090,0,6334938,6334938,0,48629,797,0,0,0,769069,833544,101815,0,0,0,19,769069,833544,0,0,0,0,2318202,0,2259630,2266310,2261642,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,50,0,0,0,0,0,127,1,0,"2024-09-06 12:26:16,995"
63151,14430898,2201,3562598,61449,5391,0,4623,0,0,0,0,29263654,183673,183673,2437606,25927697,3519630,14430898,2201,3562590,61449,5391,42092,39174,0,0,118582,288,1596,14,1596,0,1161,13078,14428347,37039,3634815,0,0,0,4061,0,0,0,0,0,424338,16,19473,443758,0,0,574,574,11120,32421,2097,2097,4602,0,0,0,0,0,724631,361873,45097043,1779596,655,424338,3692,397709,29184117,0,0,0,0,8,701,0,0,0,0,0,0,29731869,61285,41447,711,25496219,5263,0,45092,133285,8011700,83837,0,9632338,708220,0,4,2630288,7710270,420349,7675188,0,3,120893,2665,8,465,506,420583,0,0,0,14171445,0,7608157,7608157,0,70043,802,0,0,0,923285,989261,145152,0,0,0,22,923285,989261,0,0,0,0,2318202,0,2259630,2266310,2261642,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,103,0,0,0,0,0,127,1,0,"2024-09-06 12:26:26,996"
64381,14412823,2207,3575169,62687,5391,0,4623,0,0,0,0,30520633,217785,217785,2437606,27184676,3553742,14412823,2207,3575275,62687,5391,45068,39218,0,0,138847,288,1630,14,1630,0,1194,13078,14410334,36290,3648505,0,0,0,4061,0,0,0,0,0,442352,16,19480,461779,0,0,574,574,11120,32421,2097,2097,4547,0,0,0,0,0,727414,363263,50258311,1851680,655,442352,3695,397711,30477462,0,0,0,0,8,701,0,0,0,0,0,0,31026467,61506,41680,711,26786729,5264,0,45333,133285,9306272,83837,0,10946322,708220,0,4,2667353,8987189,438418,8951691,0,3,120893,2665,8,541,588,438576,0,0,0,15223669,0,8898665,8898665,0,70043,802,0,0,0,923285,989261,145152,0,0,0,24,923285,989261,0,0,0,0,2318202,0,2259630,2266310,2261642,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,103,0,0,0,0,0,127,1,0,"2024-09-06 12:26:36,997"
1741114,12751339,2162,3567924,65254,5391,70,4623,0,0,0,0,30951655,217785,217785,2437606,27615676,3553764,12751339,2162,3567924,65254,5391,45791,37155,0,0,144680,291,4153,17,3737,0,1229,13078,12752630,37356,3639785,70,0,0,4061,0,0,0,0,0,442352,16,19740,461969,0,0,574,574,11008,28315,2097,2097,579,0,0,0,0,0,1060751,529728,51936099,1852452,662,442352,3695,397711,30909493,0,0,0,0,8,701,0,0,0,0,0,0,33130639,61812,42092,711,27219425,5377,0,45854,136500,9730719,83837,0,11376404,708220,0,4,2672926,9411698,438418,9376138,0,3,120893,2665,8,570,617,438583,0,0,0,15400982,0,9316090,9316067,23,70066,802,0,0,0,923285,989261,145152,0,0,0,25,923285,989261,0,0,0,0,2318202,0,2259630,2266310,2261642,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,105,0,0,0,0,0,127,1,0,"2024-09-06 12:26:46,999"
1743039,12751023,2162,3567957,65378,5391,6,4623,0,0,0,0,30951869,217785,217785,2437606,27615890,3553764,12751023,2162,3567957,65378,5391,45791,37154,0,0,144679,291,4285,17,3860,0,1229,13078,12752315,37493,3639944,6,0,0,4061,0,0,0,0,0,442352,16,19766,462059,0,0,574,574,10976,28290,2097,2097,579,0,0,0,0,0,1061167,529935,51936643,1852844,662,442352,3695,397711,30909742,0,0,0,0,8,701,0,0,0,0,0,0,33130964,61812,42092,711,27219467,5384,0,45854,136513,9730719,83837,0,11376404,708220,0,4,2672926,9411698,438418,9376138,0,3,120893,2665,8,570,617,438583,0,0,0,15400982,0,9316095,9316067,28,70071,802,0,0,0,923285,989261,145152,0,0,0,25,923285,989261,0,0,0,0,2318202,0,2259630,2266310,2261642,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,105,0,0,0,0,0,127,1,0,"2024-09-06 12:26:57,000"
1744041,12751025,2162,3567959,65382,5391,8,4623,0,0,0,0,30951883,217785,217785,2437606,27615904,3553764,12751025,2162,3567959,65382,5391,45791,37154,0,0,144679,291,4285,17,3860,0,1229,13078,12752317,37493,3639948,8,0,0,4061,0,0,0,0,0,442352,16,19774,462065,0,0,574,574,10944,28290,2097,2097,579,0,0,0,0,0,1061369,530036,51936643,1852900,662,442352,3695,397711,30909770,0,0,0,0,8,701,0,0,0,0,0,0,33130994,61812,42092,711,27219469,5384,0,45854,136513,9730719,83837,0,11376404,708220,0,4,2672926,9411698,438418,9376138,0,3,120893,2665,8,570,617,438583,0,0,0,15400982,0,9316095,9316067,28,70071,802,0,0,0,923285,989261,145152,0,0,0,25,923285,989261,0,0,0,0,2318202,0,2259630,2266310,2261642,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,105,0,0,0,0,0,127,1,0,"2024-09-06 12:27:07,001"
1743891,12751091,2162,3568044,65383,5391,57,4623,0,0,0,0,30952412,217785,217785,2437606,27616433,3553764,12751091,2162,3568044,65383,5391,45791,37143,0,0,144678,291,4337,17,3860,0,1229,13078,12752383,37527,3640038,57,0,0,4061,0,0,0,0,0,442352,16,19826,462068,0,0,574,574,10672,28336,2097,2097,579,0,0,0,0,0,1061356,530030,51936979,1852960,662,442352,3695,397711,30910326,0,0,0,0,8,701,0,0,0,0,0,0,33131517,61812,42092,711,27220103,5386,0,45854,136639,9730719,83837,0,11376404,708220,0,4,2672926,9411698,438418,9376138,0,3,120893,2665,8,570,617,438583,0,0,0,15400982,0,9316100,9316067,33,70076,802,0,0,0,923285,989261,145152,0,0,0,25,923285,989261,0,0,0,0,2318202,0,2259630,2266310,2261642,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,105,0,0,0,0,0,127,1,0,"2024-09-06 12:27:17,002"
1676206,12767689,2271,3578463,66233,5391,2,4623,0,0,0,0,31017059,217785,217785,2437606,27681082,3553764,12767689,2271,3578463,66233,5391,45792,37103,7,0,144655,305,5093,25,4415,0,1265,13078,12769374,38097,3651338,2,0,0,4070,0,0,0,0,19,442352,16,19856,462153,0,0,574,574,10640,28387,2097,2097,601,0,0,0,0,0,1050075,524396,51982223,1853416,693,442352,3695,397711,30994983,0,0,0,0,8,701,0,0,0,0,0,0,33187959,62013,42092,711,27274290,5447,0,45854,136980,9730719,83837,0,11376404,708220,0,4,2672926,9411698,438418,9376138,0,3,120893,2665,8,570,617,438583,0,0,0,15400982,0,9359986,9316067,43825,113868,802,0,0,0,923285,989261,145152,0,0,0,25,923285,989261,0,0,0,0,2318202,0,2259630,2266310,2261642,0,45,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,114,0,0,0,0,0,127,1,0,"2024-09-06 12:27:27,006"
1624114,12773272,84451,3523742,60019,5391,23,4623,0,0,0,0,32684459,219018,219018,2437606,29348480,3554997,12773369,84494,3523742,60019,5391,45553,37112,1,0,145661,3581,5142,3301,4464,0,1266,13308,12845487,33571,3605462,7,16,0,3308,0,0,0,0,1,490793,20,19862,510650,0,0,574,574,10544,28649,2097,2097,16427,0,0,0,0,0,1027476,513110,51996827,2047460,4323,490859,6178,776141,32282717,0,0,0,0,8,701,0,0,0,0,0,0,34964622,145379,52737,711,32359452,6068,0,57190,137002,9827737,83837,0,13258270,708220,0,4,4493399,9473091,474418,9437156,0,3,123389,2683,13,570,623,475281,0,0,0,15400982,0,14320104,9316067,1588019,1793079,941,0,0,0,1134741,2081235,415439,0,0,0,28,1134741,2081235,0,0,0,0,2321296,0,2262724,2269404,2261642,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,18,0,0,0,3234,2565,0,0,0,0,0,127,1,0,"2024-09-06 12:27:37,014"
1755894,12010393,732378,3523555,59759,5391,0,4623,0,0,0,0,32952221,258208,258208,2437606,29616242,3594187,12010327,732379,3523555,59759,5391,45845,37136,32,0,146170,151264,5306,102062,4628,25,1430,14600,12728780,32649,3763980,0,0,0,2775,0,0,0,0,1,765652,21,19863,785462,0,0,574,574,10544,28649,2097,2097,175996,0,0,0,0,0,1053736,526224,52605579,3146756,156347,765675,6336,789978,32575950,0,0,0,0,8,701,0,0,0,0,0,0,35387440,1424248,782951,711,33508004,30058,0,787539,137016,10095845,83837,0,15089674,708220,0,4,6324193,9473701,741923,9437759,0,3,124681,2683,18,570,637,735586,0,0,0,15400982,0,15310836,9316067,1742692,1947752,943,0,0,0,1134775,2081235,415439,0,0,0,38,1134775,2081235,0,0,0,0,2321296,0,2262724,2269404,2261642,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,8,0,0,0,0,0,18,0,0,0,131280,122550,0,0,0,0,0,127,1,0,"2024-09-06 12:27:47,016"
