Node 0 MemTotal,Node 0 MemFree,Node 0 MemUsed,Node 0 SwapCached,Node 0 Active,Node 0 Inactive,Node 0 Active(anon),Node 0 Inactive(anon),Node 0 Active(file),Node 0 Inactive(file),Node 0 Unevictable,Node 0 Mlocked,Node 0 Dirty,Node 0 Writeback,Node 0 FilePages,Node 0 Mapped,Node 0 AnonPages,Node 0 Shmem,Node 0 KernelStack,Node 0 PageTables,Node 0 SecPageTables,Node 0 NFS_Unstable,Node 0 Bounce,Node 0 WritebackTmp,Node 0 KReclaimable,Node 0 Slab,Node 0 SReclaimable,Node 0 SUnreclaim,Node 0 AnonHugePages,Node 0 ShmemHugePages,Node 0 ShmemPmdMapped,Node 0 FileHugePages,Node 0 FilePmdMapped,Node 0 Unaccepted,Node 0 HugePages_Total,Node 0 HugePages_Free,Node 0 HugePages_Surp,timestamp
0,-6449156,6449156,727156,3241392,3252072,3391740,3489536,-150348,-237464,0,0,-44,0,329108,-33188,6875716,-10172,8,1512,0,0,0,0,-24172,-25696,-24172,-1524,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:29:07,067"
0,-6446844,6446844,797368,3104848,3329852,3255636,3567424,-150788,-237572,0,0,-36,0,398048,-34440,6819956,-10896,8,1512,0,0,0,0,-23996,-25520,-23996,-1524,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:29:17,069"
0,-6451472,6451472,845176,3144216,3344448,3294288,3581280,-150072,-236832,0,0,-28,0,447492,-33484,6875804,-10716,8,1512,0,0,0,0,-23996,-25520,-23996,-1524,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:29:27,079"
0,-6453344,6453344,857116,3147052,3357896,3297124,3594724,-150072,-236828,0,0,-56,0,459436,-33484,6889952,-10716,8,1512,0,0,0,0,-23996,-25520,-23996,-1524,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:29:37,083"
0,-6430076,6430076,844152,3148724,3333228,3298868,3570264,-150144,-237036,0,0,-40,0,445700,-33676,6867364,-10924,8,1512,0,0,0,0,-23980,-25504,-23980,-1524,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:29:47,087"
0,-6459628,6459628,857512,3153084,3346024,3303464,3583044,-150380,-237020,0,0,-36,0,459044,-33748,6881760,-11004,8,1512,0,0,0,0,-23980,-25504,-23980,-1524,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:29:57,095"
0,-6451996,6451996,857616,3230068,3266416,3380788,3503720,-150720,-237304,0,0,-28,0,457980,-34560,6879324,-11264,8,1512,0,0,0,0,-23948,-25472,-23948,-1524,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:30:07,099"
0,-6458368,6458368,924672,3185060,3288788,3335848,3526332,-150788,-237544,0,0,-56,0,524988,-34868,6861828,-11288,8,1512,0,0,0,0,-23756,-25280,-23756,-1524,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:30:17,107"
0,-6459360,6459360,948396,3200096,3302776,3349508,3540272,-149412,-237496,0,0,-48,0,550188,-33940,6887428,-11236,8,1512,0,0,0,0,-23740,-25264,-23740,-1524,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:30:27,108"
0,-6460972,6460972,944160,3137352,3357420,3287644,3594376,-150292,-236956,0,0,-40,0,545608,-33968,6878016,-11240,8,1512,0,0,0,0,-23708,-25232,-23708,-1524,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:30:37,119"
0,-6464076,6464076,955992,3138972,3371140,3289264,3608092,-150292,-236952,0,0,-36,0,557444,-33968,6890508,-11240,8,1512,0,0,0,0,-23708,-25224,-23708,-1516,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:30:47,123"
0,-6462192,6462192,958976,3128244,3383704,3278552,3620648,-150308,-236944,0,0,-56,0,560420,-33968,6889588,-11240,8,1512,0,0,0,0,-23692,-25208,-23692,-1516,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:30:57,127"
0,-6459204,6459204,954324,3186696,3315172,3337352,3552224,-150656,-237052,0,0,-40,0,555312,-34364,6878756,-11240,8,1512,0,0,0,0,-23676,-25192,-23676,-1516,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:31:07,131"
0,-6457108,6457108,950868,3226288,3271260,3377000,3508544,-150712,-237284,0,0,-36,0,551560,-34656,6882788,-11248,8,1512,0,0,0,0,-23644,-25160,-23644,-1516,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:31:17,135"
