nr_free_pages,nr_zone_inactive_anon,nr_zone_active_anon,nr_zone_inactive_file,nr_zone_active_file,nr_zone_unevictable,nr_zone_write_pending,nr_mlock,nr_bounce,nr_zspages,nr_free_cma,nr_unaccepted,numa_hit,numa_miss,numa_foreign,numa_interleave,numa_local,numa_other,nr_inactive_anon,nr_active_anon,nr_inactive_file,nr_active_file,nr_unevictable,nr_slab_reclaimable,nr_slab_unreclaimable,nr_isolated_anon,nr_isolated_file,workingset_nodes,workingset_refault_anon,workingset_refault_file,workingset_activate_anon,workingset_activate_file,workingset_restore_anon,workingset_restore_file,workingset_nodereclaim,nr_anon_pages,nr_mapped,nr_file_pages,nr_dirty,nr_writeback,nr_writeback_temp,nr_shmem,nr_shmem_hugepages,nr_shmem_pmdmapped,nr_file_hugepages,nr_file_pmdmapped,nr_anon_transparent_hugepages,nr_vmscan_write,nr_vmscan_immediate_reclaim,nr_dirtied,nr_written,nr_throttled_written,nr_kernel_misc_reclaimable,nr_foll_pin_acquired,nr_foll_pin_released,nr_kernel_stack,nr_page_table_pages,nr_sec_page_table_pages,nr_iommu_pages,nr_swapcached,pgpromote_success,pgpromote_candidate,pgdemote_kswapd,pgdemote_direct,pgdemote_khugepaged,nr_dirty_threshold,nr_dirty_background_threshold,pgpgin,pgpgout,pswpin,pswpout,pgalloc_dma,pgalloc_dma32,pgalloc_normal,pgalloc_movable,pgalloc_device,allocstall_dma,allocstall_dma32,allocstall_normal,allocstall_movable,allocstall_device,pgskip_dma,pgskip_dma32,pgskip_normal,pgskip_movable,pgskip_device,pgfree,pgactivate,pgdeactivate,pglazyfree,pgfault,pgmajfault,pglazyfreed,pgrefill,pgreuse,pgsteal_kswapd,pgsteal_direct,pgsteal_khugepaged,pgscan_kswapd,pgscan_direct,pgscan_khugepaged,pgscan_direct_throttle,pgscan_anon,pgscan_file,pgsteal_anon,pgsteal_file,zone_reclaim_failed,pginodesteal,slabs_scanned,kswapd_inodesteal,kswapd_low_wmark_hit_quickly,kswapd_high_wmark_hit_quickly,pageoutrun,pgrotated,drop_pagecache,drop_slab,oom_kill,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,numa_hint_faults_local,numa_pages_migrated,pgmigrate_success,pgmigrate_fail,thp_migration_success,thp_migration_fail,thp_migration_split,compact_migrate_scanned,compact_free_scanned,compact_isolated,compact_stall,compact_fail,compact_success,compact_daemon_wake,compact_daemon_migrate_scanned,compact_daemon_free_scanned,htlb_buddy_alloc_success,htlb_buddy_alloc_fail,cma_alloc_success,cma_alloc_fail,unevictable_pgs_culled,unevictable_pgs_scanned,unevictable_pgs_rescued,unevictable_pgs_mlocked,unevictable_pgs_munlocked,unevictable_pgs_cleared,unevictable_pgs_stranded,thp_fault_alloc,thp_fault_fallback,thp_fault_fallback_charge,thp_collapse_alloc,thp_collapse_alloc_failed,thp_file_alloc,thp_file_fallback,thp_file_fallback_charge,thp_file_mapped,thp_split_page,thp_split_page_failed,thp_deferred_split_page,thp_split_pmd,thp_scan_exceed_none_pte,thp_scan_exceed_swap_pte,thp_scan_exceed_share_pte,thp_split_pud,thp_zero_page_alloc,thp_zero_page_alloc_failed,thp_swpout,thp_swpout_fallback,balloon_inflate,balloon_deflate,balloon_migrate,swap_ra,swap_ra_hit,ksm_swpin_copy,cow_ksm,zswpin,zswpout,zswpwb,direct_map_level2_splits,direct_map_level3_splits,nr_unstable,timestamp
-16147310,11883683,951019,3311433,-7007,0,-52,0,0,0,0,0,30121955,437997,437997,0,28019586,2540366,11883683,951019,3311433,-7007,0,22373,-1861,0,0,145351,747387,22425,538216,12921,340728,7853,16520,12836307,-14702,3798515,-52,0,0,-2817,0,0,0,0,1,1086520,46,1556,1088128,0,0,0,0,-528,25264,0,0,496926,0,0,0,0,0,-2567950,-1282407,54594320,4353172,890285,1086520,65038,927154,29613817,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14746034,23779023,23395851,0,31320129,305422,0,72728661,13507,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383728,9316067,1808270,2131462,1130,0,0,0,3931117,11519366,676449,0,0,0,106,3931117,11519366,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,894,0,0,0,0,0,18,0,0,0,586159,511007,0,0,0,0,0,0,0,0,"2024-09-06 12:48:37,698"
-16146290,11883692,951203,3311435,-7007,0,-52,0,0,0,0,0,30122175,437997,437997,0,28019806,2540366,11883692,951203,3311435,-7007,0,22373,-1861,0,0,145351,747610,22425,538430,12921,340941,7853,16520,12836531,-14702,3798740,-52,0,0,-2817,0,0,0,0,1,1086520,46,1563,1088135,0,0,0,0,-528,25264,0,0,497149,0,0,0,0,0,-2567746,-1282305,54595180,4353200,890500,1086520,65038,927154,29614058,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14746210,23779023,23395851,0,31320343,305617,0,72728661,13507,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383728,9316067,1808270,2131591,1132,0,0,0,3972588,11581082,677020,0,0,0,106,3972588,11581082,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,900,0,0,0,0,0,18,0,0,0,586179,511026,0,0,0,0,0,0,0,0,"2024-09-06 12:48:47,700"
-16146322,11883696,951480,3311436,-7007,0,-52,0,0,0,0,0,30122447,437997,437997,0,28020078,2540366,11883696,951480,3311436,-7007,0,22373,-1861,0,0,145350,747871,22425,538688,12921,341199,7853,16520,12836792,-14702,3799001,-52,0,0,-2817,0,0,0,0,1,1086520,46,1569,1088141,0,0,0,0,-528,25264,0,0,497409,0,0,0,0,0,-2567752,-1282308,54596248,4353224,890767,1086520,65038,927154,29614344,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14746235,23779023,23395851,0,31320608,305840,0,72728661,13507,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383728,9316067,1808270,2131591,1132,0,0,0,3972588,11581082,677020,0,0,0,106,3972588,11581082,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,908,0,0,0,0,0,18,0,0,0,586223,511067,0,0,0,0,0,0,0,0,"2024-09-06 12:48:57,706"
-16146383,11883705,951730,3311438,-7007,0,-52,0,0,0,0,0,30122724,437997,437997,0,28020355,2540366,11883705,951730,3311438,-7007,0,22373,-1861,0,0,145350,748136,22425,538945,12921,341455,7853,16520,12837064,-14702,3799268,-52,0,0,-2817,0,0,0,0,1,1086520,46,1576,1088148,0,0,0,0,-528,25264,0,0,497674,0,0,0,0,0,-2567764,-1282314,54597304,4353252,891031,1086520,65038,927154,29614649,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14746257,23779023,23395851,0,31320884,306068,0,72728661,13507,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383728,9316067,1808270,2131591,1132,0,0,0,3972588,11581082,677020,0,0,0,106,3972588,11581082,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,916,0,0,0,0,0,18,0,0,0,586259,511114,0,0,0,0,0,0,0,0,"2024-09-06 12:49:07,714"
-16146373,11883711,951904,3311440,-7007,0,-52,0,0,0,0,0,30122922,437997,437997,0,28020553,2540366,11883711,951904,3311440,-7007,0,22373,-1861,0,0,145350,748337,22425,539138,12921,341648,7853,16520,12837269,-14702,3799471,-52,0,0,-2817,0,0,0,0,1,1086520,46,1583,1088155,0,0,0,0,-528,25264,0,0,497875,0,0,0,0,0,-2567761,-1282313,54598068,4353280,891222,1086520,65038,927154,29614868,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14746465,23779023,23395851,0,31321082,306221,0,72728661,13507,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383728,9316067,1808270,2131741,1134,0,0,0,4013652,11641436,677424,0,0,0,106,4013652,11641436,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,922,0,0,0,0,0,18,0,0,0,586297,511157,0,0,0,0,0,0,0,0,"2024-09-06 12:49:17,722"
-16147040,11883722,952020,3311441,-6973,0,-30,0,0,0,0,0,30123568,437997,437997,0,28021199,2540366,11883722,952020,3311441,-6973,0,22373,-1861,0,0,145350,748428,22457,539222,12953,341731,7853,16520,12837369,-14686,3799597,-30,0,0,-2817,0,0,0,0,1,1086520,46,1612,1088162,0,0,0,0,-528,25264,0,0,497966,0,0,0,0,0,-2567888,-1282376,54598552,4353328,891311,1086520,65038,927154,29615529,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14746991,23779028,23395851,0,31322081,306301,0,72728661,13546,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383728,9316067,1808270,2131741,1134,0,0,0,4013652,11641436,677424,0,0,0,106,4013652,11641436,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,922,0,0,0,0,0,18,0,0,0,586307,511170,0,0,0,0,0,0,0,0,"2024-09-06 12:49:27,724"
-16147159,11883729,952098,3311443,-6971,0,-50,0,0,0,0,0,30123665,437997,437997,0,28021296,2540366,11883729,952098,3311443,-6971,0,22373,-1861,0,0,145350,748516,22457,539303,12953,341809,7853,16520,12837464,-14686,3799689,-50,0,0,-2817,0,0,0,0,1,1086520,46,1621,1088191,0,0,0,0,-528,25264,0,0,498054,0,0,0,0,0,-2567911,-1282387,54598888,4353464,891395,1086520,65038,927154,29615647,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14746997,23779028,23395851,0,31322172,306378,0,72728661,13546,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383728,9316067,1808270,2131741,1134,0,0,0,4013652,11641436,677424,0,0,0,106,4013652,11641436,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,930,0,0,0,0,0,18,0,0,0,586314,511184,0,0,0,0,0,0,0,0,"2024-09-06 12:49:37,730"
-16147120,11883736,952170,3311445,-6971,0,-52,0,0,0,0,0,30123752,437997,437997,0,28021383,2540366,11883736,952170,3311445,-6971,0,22373,-1861,0,0,145350,748593,22457,539374,12953,341879,7853,16520,12837549,-14686,3799768,-52,0,0,-2817,0,0,0,0,1,1086520,46,1628,1088200,0,0,0,0,-528,25264,0,0,498131,0,0,0,0,0,-2567902,-1282383,54599216,4353492,891477,1086520,65038,927154,29615755,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14747293,23779028,23395851,0,31322263,306446,0,72728661,13546,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383728,9316067,1808270,2131840,1136,0,0,0,4054204,11701318,677841,0,0,0,106,4054204,11701318,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,936,0,0,0,0,0,18,0,0,0,586328,511207,0,0,0,0,0,0,0,0,"2024-09-06 12:49:47,738"
-16147372,11883737,952221,3311446,-6971,0,-52,0,0,0,0,0,30123808,437997,437997,0,28021439,2540366,11883737,952221,3311446,-6971,0,22373,-1861,0,0,145350,748646,22457,539427,12953,341932,7853,16520,12837610,-14686,3799822,-52,0,0,-2817,0,0,0,0,1,1086520,46,1634,1088206,0,0,0,0,-528,25264,0,0,498184,0,0,0,0,0,-2567953,-1282408,54599408,4353516,891525,1086520,65038,927154,29615832,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14747302,23779028,23395851,0,31322318,306490,0,72728661,13546,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383728,9316067,1808270,2131840,1136,0,0,0,4054204,11701318,677841,0,0,0,106,4054204,11701318,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,944,0,0,0,0,0,18,0,0,0,586332,511215,0,0,0,0,0,0,0,0,"2024-09-06 12:49:57,740"
-16147372,11883743,952250,3311448,-6971,0,-52,0,0,0,0,0,30123865,437997,437997,0,28021496,2540366,11883743,952250,3311448,-6971,0,22373,-1861,0,0,145350,748688,22457,539461,12953,341966,7853,16520,12837654,-14686,3799866,-52,0,0,-2817,0,0,0,0,1,1086520,46,1641,1088213,0,0,0,0,-528,25264,0,0,498226,0,0,0,0,0,-2567952,-1282408,54599576,4353544,891567,1086520,65038,927154,29615910,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14747324,23779028,23395851,0,31322364,306532,0,72728661,13546,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383728,9316067,1808270,2131840,1136,0,0,0,4054204,11701318,677841,0,0,0,106,4054204,11701318,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,952,0,0,0,0,0,18,0,0,0,586332,511215,0,0,0,0,0,0,0,0,"2024-09-06 12:50:07,742"
-16147364,11883756,952297,3311449,-6971,0,-52,0,0,0,0,0,30123910,437997,437997,0,28021541,2540366,11883756,952297,3311449,-6971,0,22373,-1861,0,0,145350,748730,22457,539498,12953,342003,7853,16520,12837700,-14686,3799909,-52,0,0,-2817,0,0,0,0,1,1086520,46,1647,1088219,0,0,0,0,-528,25264,0,0,498268,0,0,0,0,0,-2567950,-1282407,54599740,4353568,891608,1086520,65038,927154,29615976,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14747364,23779028,23395851,0,31322408,306570,0,72728661,13546,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383728,9316067,1808270,2131840,1136,0,0,0,4054204,11701318,677841,0,0,0,106,4054204,11701318,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,958,0,0,0,0,0,18,0,0,0,586335,511221,0,0,0,0,0,0,0,0,"2024-09-06 12:50:17,750"
-16147537,11883725,952285,3311451,-6971,0,-52,0,0,0,0,0,30124449,437997,437997,0,28022080,2540366,11883725,952285,3311451,-6971,0,22373,-1857,0,0,145350,748736,22457,539502,12953,342007,7853,16520,12837691,-14686,3799909,-52,0,0,-2817,0,0,0,0,1,1086520,46,1654,1088226,0,0,0,0,-528,25264,0,0,498266,0,0,0,0,0,-2567985,-1282424,54599756,4353596,891612,1086520,65038,927154,29616539,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14748072,23779033,23395851,0,31323312,306574,0,72728661,13570,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383729,9316067,1808271,2131899,1138,0,0,0,4094756,11761076,678089,0,0,0,106,4094756,11761076,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,966,0,0,0,0,0,18,0,0,0,586335,511224,0,0,0,0,0,0,0,0,"2024-09-06 12:50:27,752"
-16147521,11883740,952310,3311453,-6971,0,-52,0,0,0,0,0,30124484,437997,437997,0,28022115,2540366,11883740,952310,3311453,-6971,0,22373,-1857,0,0,145350,748744,22457,539502,12953,342007,7853,16520,12837699,-14686,3799911,-52,0,0,-2817,0,0,0,0,1,1086520,46,1661,1088233,0,0,0,0,-528,25264,0,0,498266,0,0,0,0,0,-2567981,-1282423,54599788,4353624,891620,1086520,65038,927154,29616595,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14748142,23779033,23395851,0,31323358,306577,0,72728661,13592,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383745,9316067,1808287,2131915,1138,0,0,0,4094756,11761076,678089,0,0,0,106,4094756,11761076,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,972,0,0,0,0,0,18,0,0,0,586340,511229,0,0,0,0,0,0,0,0,"2024-09-06 12:50:37,762"
-16147521,11883743,952310,3311454,-6971,0,-52,0,0,0,0,0,30124487,437997,437997,0,28022118,2540366,11883743,952310,3311454,-6971,0,22373,-1857,0,0,145350,748744,22457,539502,12953,342007,7853,16520,12837699,-14686,3799912,-52,0,0,-2817,0,0,0,0,1,1086520,46,1667,1088239,0,0,0,0,-528,25264,0,0,498266,0,0,0,0,0,-2567981,-1282422,54599788,4353648,891620,1086520,65038,927154,29616612,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14748166,23779033,23395851,0,31323358,306577,0,72728661,13592,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383745,9316067,1808287,2131915,1138,0,0,0,4094756,11761076,678089,0,0,0,106,4094756,11761076,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,980,0,0,0,0,0,18,0,0,0,586340,511229,0,0,0,0,0,0,0,0,"2024-09-06 12:50:47,766"
-16147537,11883727,952310,3311456,-6971,0,-52,0,0,0,0,0,30124493,437997,437997,0,28022124,2540366,11883727,952310,3311456,-6971,0,22373,-1857,0,0,145350,748744,22457,539502,12953,342007,7853,16520,12837699,-14686,3799914,-52,0,0,-2817,0,0,0,0,1,1086520,46,1674,1088246,0,0,0,0,-528,25264,0,0,498266,0,0,0,0,0,-2567984,-1282424,54599788,4353676,891620,1086520,65038,927154,29616639,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14748231,23779033,23395851,0,31323358,306577,0,72728661,13592,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383745,9316067,1808287,2131931,1140,0,0,0,4135308,11820772,678231,0,0,0,106,4135308,11820772,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,988,0,0,0,0,0,18,0,0,0,586340,511229,0,0,0,0,0,0,0,0,"2024-09-06 12:50:57,774"
-16147537,11883743,952310,3311458,-6971,0,-52,0,0,0,0,0,30124506,437997,437997,0,28022137,2540366,11883743,952310,3311458,-6971,0,22373,-1857,0,0,145350,748744,22457,539502,12953,342007,7853,16520,12837700,-14686,3799916,-52,0,0,-2817,0,0,0,0,1,1086520,46,1681,1088253,0,0,0,0,-528,25264,0,0,498266,0,0,0,0,0,-2567983,-1282424,54599788,4353704,891620,1086520,65038,927154,29616680,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14748253,23779033,23395851,0,31323359,306577,0,72728661,13592,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383745,9316067,1808287,2131931,1140,0,0,0,4135308,11820772,678231,0,0,0,106,4135308,11820772,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,994,0,0,0,0,0,18,0,0,0,586340,511229,0,0,0,0,0,0,0,0,"2024-09-06 12:51:07,778"
-16147537,11883745,952310,3311459,-6971,0,-52,0,0,0,0,0,30124511,437997,437997,0,28022142,2540366,11883745,952310,3311459,-6971,0,22373,-1857,0,0,145350,748744,22457,539502,12953,342007,7853,16520,12837702,-14686,3799917,-52,0,0,-2817,0,0,0,0,1,1086520,46,1687,1088259,0,0,0,0,-528,25264,0,0,498266,0,0,0,0,0,-2567983,-1282424,54599788,4353728,891620,1086520,65038,927154,29616699,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14748277,23779033,23395851,0,31323361,306577,0,72728661,13592,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383745,9316067,1808287,2131931,1140,0,0,0,4135308,11820772,678231,0,0,0,106,4135308,11820772,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,1002,0,0,0,0,0,18,0,0,0,586340,511229,0,0,0,0,0,0,0,0,"2024-09-06 12:51:17,780"
-16147625,11883746,952311,3311461,-6971,0,-52,0,0,0,0,0,30125032,438004,438004,0,28022663,2540373,11883746,952311,3311461,-6971,0,22373,-1857,0,0,145350,748746,22457,539504,12953,342007,7853,16520,12837703,-14686,3799921,-52,0,0,-2817,0,0,0,0,1,1086520,46,1694,1088266,0,0,0,0,-528,25264,0,0,498268,0,0,0,0,0,-2568000,-1282432,54599796,4353756,891622,1086520,65038,927161,29617242,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14748851,23779038,23395851,0,31324242,306578,0,72728661,13613,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383745,9316067,1808287,2131931,1143,0,0,0,4175892,11880398,678325,0,0,0,106,4175892,11880398,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,1008,0,0,0,0,0,18,0,0,0,586341,511229,0,0,0,0,0,0,0,0,"2024-09-06 12:51:27,790"
-16147688,11883745,952318,3311462,-6971,0,-52,0,0,0,0,0,30125052,438004,438004,0,28022683,2540373,11883745,952318,3311462,-6971,0,22373,-1857,0,0,145349,748753,22457,539511,12953,342014,7853,16520,12837709,-14686,3799929,-52,0,0,-2817,0,0,0,0,1,1086520,46,1700,1088272,0,0,0,0,-528,25264,0,0,498275,0,0,0,0,0,-2568013,-1282438,54599824,4353780,891629,1086520,65038,927161,29617283,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14748874,23779038,23395851,0,31324249,306581,0,72728661,13613,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383746,9316067,1808288,2131932,1143,0,0,0,4175892,11880398,678325,0,0,0,106,4175892,11880398,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,1016,0,0,0,0,0,18,0,0,0,586345,511230,0,0,0,0,0,0,0,0,"2024-09-06 12:51:37,792"
-16147687,11883750,952325,3311464,-6971,0,-52,0,0,0,0,0,30125066,438004,438004,0,28022697,2540373,11883750,952325,3311464,-6971,0,22373,-1857,0,0,145349,748759,22457,539517,12953,342018,7853,16520,12837717,-14686,3799937,-52,0,0,-2817,0,0,0,0,1,1086520,46,1707,1088279,0,0,0,0,-528,25264,0,0,498281,0,0,0,0,0,-2568012,-1282438,54599848,4353808,891635,1086520,65038,927161,29617318,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14748906,23779038,23395851,0,31324257,306584,0,72728661,13613,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383746,9316067,1808288,2131932,1143,0,0,0,4175892,11880398,678325,0,0,0,106,4175892,11880398,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,1024,0,0,0,0,0,18,0,0,0,586348,511232,0,0,0,0,0,0,0,0,"2024-09-06 12:51:47,798"
-16147687,11883751,952326,3311466,-6971,0,-52,0,0,0,0,0,30125075,438004,438004,0,28022706,2540373,11883751,952326,3311466,-6971,0,22373,-1857,0,0,145349,748762,22457,539519,12953,342020,7853,16520,12837721,-14686,3799942,-52,0,0,-2817,0,0,0,0,1,1086520,46,1714,1088286,0,0,0,0,-528,25264,0,0,498284,0,0,0,0,0,-2568012,-1282438,54599860,4353836,891638,1086520,65038,927161,29617348,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14748931,23779038,23395851,0,31324261,306587,0,72728661,13613,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383746,9316067,1808288,2131932,1143,0,0,0,4175892,11880398,678325,0,0,0,106,4175892,11880398,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,1030,0,0,0,0,0,18,0,0,0,586348,511233,0,0,0,0,0,0,0,0,"2024-09-06 12:51:57,800"
-16147700,11883750,952327,3311467,-6971,0,-52,0,0,0,0,0,30125088,438004,438004,0,28022719,2540373,11883750,952327,3311467,-6971,0,22373,-1857,0,0,145349,748762,22457,539519,12953,342020,7853,16520,12837721,-14686,3799943,-52,0,0,-2817,0,0,0,0,1,1086520,46,1720,1088292,0,0,0,0,-528,25264,0,0,498284,0,0,0,0,0,-2568014,-1282439,54599860,4353860,891638,1086520,65038,927161,29617382,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14748996,23779038,23395851,0,31324265,306587,0,72728661,13613,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383749,9316067,1808291,2131943,1145,0,0,0,4216444,11940063,678427,0,0,0,106,4216444,11940063,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,1038,0,0,0,0,0,18,0,0,0,586348,511234,0,0,0,0,0,0,0,0,"2024-09-06 12:52:07,806"
-16147760,11883749,952332,3311469,-6971,0,-52,0,0,0,0,0,30125103,438004,438004,0,28022734,2540373,11883749,952332,3311469,-6971,0,22373,-1857,0,0,145349,748767,22457,539524,12953,342025,7853,16520,12837724,-14686,3799949,-52,0,0,-2817,0,0,0,0,1,1086520,46,1727,1088299,0,0,0,0,-528,25264,0,0,498288,0,0,0,0,0,-2568026,-1282445,54599880,4353888,891643,1086520,65038,927161,29617411,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14749025,23779038,23395851,0,31324272,306589,0,72728661,13613,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383754,9316067,1808296,2131948,1145,0,0,0,4216444,11940063,678427,0,0,0,106,4216444,11940063,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,1044,0,0,0,0,0,18,0,0,0,586351,511234,0,0,0,0,0,0,0,0,"2024-09-06 12:52:17,814"
-16148636,11884743,952615,3311473,-6938,0,-51,0,0,0,0,0,30126981,438059,438059,0,28024612,2540428,11884752,952615,3311473,-6938,0,22373,-1859,0,0,145341,749178,22488,539807,12953,342308,7853,16520,12838981,-14686,3800039,-51,0,0,-2817,0,0,0,0,1,1086520,46,1737,1088308,0,0,0,0,-528,25266,0,0,498341,0,0,0,0,0,-2568193,-1282529,54601728,4353936,892072,1086520,65038,927986,29618548,0,0,0,0,8,701,0,0,20740162,74577918,0,0,14749577,23779044,23395851,0,31331419,306932,0,72728661,18583,10789836,83837,0,85358674,708220,0,4,76571274,9495620,1418895,9454778,0,3,134309,2735,207,599,1050,1039150,0,0,0,15400982,0,15383756,9316067,1808298,2131950,1145,0,0,0,4216444,11940063,678427,0,0,0,106,4216444,11940063,0,0,0,0,3139,0,3139,3139,0,0,3139,39,0,0,0,0,0,0,0,0,18,0,0,18,0,1052,0,0,0,0,0,18,0,0,0,586437,511271,0,0,0,0,0,0,0,0,"2024-09-06 12:52:27,822"
